Time,Composite_Score
2025-07-03 11:47:00.998,0.0
2025-07-03 11:47:05.998,0.0
2025-07-03 11:47:10.998,0.0
2025-07-03 11:47:15.999,0.0
2025-07-03 11:47:20.999,0.0
2025-07-03 11:47:25.999,0.0
2025-07-03 11:47:30.999,0.0
2025-07-03 11:47:35.999,0.0
2025-07-03 11:47:40.999,0.0
2025-07-03 11:47:45.999,0.0
2025-07-03 11:47:50.999,0.0
2025-07-03 11:47:55.999,0.0
2025-07-03 11:48:00.999,0.0
2025-07-03 11:48:05.999,0.0
2025-07-03 11:48:10.999,0.0
2025-07-03 11:48:15.999,0.0
2025-07-03 11:48:20.999,0.0
2025-07-03 11:48:25.999,0.0
2025-07-03 11:48:30.999,0.0
2025-07-03 11:48:35.999,0.0
2025-07-03 11:48:40.999,0.0
2025-07-03 11:48:45.999,0.0
2025-07-03 11:48:50.999,0.0
2025-07-03 11:48:55.999,0.0
2025-07-03 11:49:00.999,0.0
2025-07-03 11:49:05.999,0.0
2025-07-03 11:49:10.999,0.0
2025-07-03 11:49:16.000,0.0
2025-07-03 11:49:21.000,0.0
2025-07-03 11:49:26.000,0.0
2025-07-03 11:49:31.000,0.0
2025-07-03 11:49:36.000,7.3905852402448255
2025-07-03 11:49:41.000,0.0
2025-07-03 11:49:46.000,0.0
2025-07-03 11:49:51.000,0.0
2025-07-03 11:49:56.000,0.0
2025-07-03 11:50:01.000,0.0
2025-07-03 11:50:06.000,0.0
2025-07-03 11:50:11.000,0.0
2025-07-03 11:50:16.000,0.0
2025-07-03 11:50:21.000,0.0
2025-07-03 11:50:26.000,0.0
2025-07-03 11:50:31.000,0.0
2025-07-03 11:50:36.000,0.0
2025-07-03 11:50:41.000,0.0
2025-07-03 11:50:46.000,0.0
2025-07-03 11:50:51.000,0.0
2025-07-03 11:50:56.001,0.0
2025-07-03 11:51:01.001,0.0
2025-07-03 11:51:06.001,0.0
2025-07-03 11:51:11.001,0.0
2025-07-03 11:51:16.001,0.0
2025-07-03 11:51:21.001,0.0
2025-07-03 11:51:26.001,0.0
2025-07-03 11:51:31.001,0.0
2025-07-03 11:51:36.001,0.0
2025-07-03 11:51:41.001,0.0
2025-07-03 11:51:46.001,0.0
2025-07-03 11:51:51.001,0.0
2025-07-03 11:51:56.001,0.0
2025-07-03 11:52:01.001,0.0
2025-07-03 11:52:06.001,0.0
2025-07-03 11:52:11.001,0.0
2025-07-03 11:52:16.001,0.0
2025-07-03 11:52:21.001,0.0
2025-07-03 11:52:26.001,0.0
2025-07-03 11:52:31.001,0.0
2025-07-03 11:52:36.001,0.0
2025-07-03 11:52:41.001,0.0
2025-07-03 11:52:46.001,0.0
2025-07-03 11:52:51.001,0.0
2025-07-03 11:52:56.001,0.0
2025-07-03 11:53:01.002,0.0
2025-07-03 11:53:06.002,0.0
2025-07-03 11:53:11.002,0.0
2025-07-03 11:53:16.002,0.0
2025-07-03 11:53:21.002,0.0
2025-07-03 11:53:26.002,0.0
2025-07-03 11:53:31.002,0.0
2025-07-03 11:53:36.002,0.0
2025-07-03 11:53:41.002,0.0
2025-07-03 11:53:46.002,0.0
2025-07-03 11:53:51.002,0.0
2025-07-03 11:53:56.002,0.0
2025-07-03 11:54:01.002,0.0
2025-07-03 11:54:06.002,0.0
2025-07-03 11:54:11.002,0.0
2025-07-03 11:54:16.002,0.0
2025-07-03 11:54:21.002,0.0
2025-07-03 11:54:26.002,0.0
2025-07-03 11:54:31.002,0.0
2025-07-03 11:54:36.002,0.0
2025-07-03 11:54:41.003,0.0
2025-07-03 11:54:46.003,0.0
2025-07-03 11:54:51.003,0.0
2025-07-03 11:54:56.003,0.0
2025-07-03 11:55:01.003,0.0
2025-07-03 11:55:06.003,0.0
2025-07-03 11:55:11.003,0.0
2025-07-03 11:55:16.003,0.0
2025-07-03 11:55:21.003,0.0
2025-07-03 11:55:26.003,0.0
2025-07-03 11:55:31.003,0.0
2025-07-03 11:55:36.003,0.0
2025-07-03 11:55:41.003,0.0
2025-07-03 11:55:46.003,0.0
2025-07-03 11:55:51.003,0.0
2025-07-03 11:55:56.003,0.0
2025-07-03 11:56:01.003,0.0
2025-07-03 11:56:06.003,0.0
2025-07-03 11:56:11.003,0.0
2025-07-03 11:56:16.003,0.0
2025-07-03 11:56:21.003,0.0
2025-07-03 11:56:26.003,0.0
2025-07-03 11:56:31.003,0.0
2025-07-03 11:56:36.003,0.0
2025-07-03 11:56:41.004,0.0
2025-07-03 11:56:46.004,0.0
2025-07-03 11:56:51.004,0.0
2025-07-03 11:56:56.004,0.0
2025-07-03 11:57:01.004,0.0
2025-07-03 11:57:06.004,0.0
2025-07-03 11:57:11.004,0.0
2025-07-03 11:57:16.004,0.0
2025-07-03 11:57:21.004,0.0
2025-07-03 11:57:26.004,0.0
2025-07-03 11:57:31.004,0.0
2025-07-03 11:57:36.004,0.0
2025-07-03 11:57:41.004,0.0
2025-07-03 11:57:46.004,0.0
2025-07-03 11:57:51.004,0.0
2025-07-03 11:57:56.004,0.0
2025-07-03 11:58:01.004,0.0
2025-07-03 11:58:06.004,0.0
2025-07-03 11:58:11.004,0.0
2025-07-03 11:58:16.004,0.0
2025-07-03 11:58:21.004,0.0
2025-07-03 11:58:26.004,0.0
2025-07-03 11:58:31.005,0.0
2025-07-03 11:58:36.005,0.0
2025-07-03 11:58:41.005,0.0
2025-07-03 11:58:46.005,0.0
2025-07-03 11:58:51.005,0.0
2025-07-03 11:58:56.005,0.0
2025-07-03 11:59:01.005,0.0
2025-07-03 11:59:06.005,0.0
2025-07-03 11:59:11.005,0.0
2025-07-03 11:59:16.005,0.0
2025-07-03 11:59:21.005,0.0
2025-07-03 11:59:26.005,0.0
2025-07-03 11:59:31.005,0.0
2025-07-03 11:59:36.005,0.0
2025-07-03 11:59:41.005,0.0
2025-07-03 11:59:46.005,0.0
2025-07-03 11:59:51.005,0.0
2025-07-03 11:59:56.005,0.0
2025-07-03 12:00:01.005,0.0
2025-07-03 12:00:06.005,0.0
2025-07-03 12:00:11.006,0.0
2025-07-03 12:00:16.006,0.0
2025-07-03 12:00:21.006,7.3905852402448255
2025-07-03 12:00:26.006,0.0
2025-07-03 12:00:31.006,0.0
2025-07-03 12:00:36.006,0.0
2025-07-03 12:00:41.006,0.0
2025-07-03 12:00:46.006,0.0
2025-07-03 12:00:51.006,0.0
2025-07-03 12:00:56.006,0.0
2025-07-03 12:01:01.006,0.0
2025-07-03 12:01:06.006,0.0
2025-07-03 12:01:11.006,0.0
2025-07-03 12:01:16.006,0.0
2025-07-03 12:01:21.006,0.0
2025-07-03 12:01:26.006,0.0
2025-07-03 12:01:31.006,0.0
2025-07-03 12:01:36.006,0.0
2025-07-03 12:01:41.006,0.0
2025-07-03 12:01:46.006,0.0
2025-07-03 12:01:51.006,0.0
2025-07-03 12:01:56.006,0.0
2025-07-03 12:02:01.006,0.0
2025-07-03 12:02:06.007,0.0
2025-07-03 12:02:11.006,0.0
2025-07-03 12:02:16.007,0.0
2025-07-03 12:02:21.007,0.0
2025-07-03 12:02:26.007,0.0
2025-07-03 12:02:31.007,0.0
2025-07-03 12:02:36.007,0.0
2025-07-03 12:02:41.007,0.0
2025-07-03 12:02:46.007,0.0
2025-07-03 12:02:51.007,0.0
2025-07-03 12:02:56.007,0.0
2025-07-03 12:03:01.007,0.0
2025-07-03 12:03:06.007,0.0
2025-07-03 12:03:11.007,0.0
2025-07-03 12:03:16.007,0.0
2025-07-03 12:03:21.007,0.0
2025-07-03 12:03:26.007,0.0
2025-07-03 12:03:31.007,0.0
2025-07-03 12:03:36.007,0.0
2025-07-03 12:03:41.007,0.0
2025-07-03 12:03:46.007,0.0
2025-07-03 12:03:51.007,0.0
2025-07-03 12:03:56.008,0.0
2025-07-03 12:04:01.008,0.0
2025-07-03 12:04:06.008,0.0
2025-07-03 12:04:11.008,0.0
2025-07-03 12:04:16.008,0.0
2025-07-03 12:04:21.008,0.0
2025-07-03 12:04:26.008,0.0
2025-07-03 12:04:31.008,0.0
2025-07-03 12:04:36.008,0.0
2025-07-03 12:04:41.008,0.0
2025-07-03 12:04:46.008,0.0
2025-07-03 12:04:51.008,0.0
2025-07-03 12:04:56.008,0.0
2025-07-03 12:05:01.008,0.0
2025-07-03 12:05:06.008,0.0
2025-07-03 12:05:11.008,0.0
2025-07-03 12:05:16.008,0.0
2025-07-03 12:05:21.008,7.3905852402448255
2025-07-03 12:05:26.008,0.0
2025-07-03 12:05:31.008,0.0
2025-07-03 12:05:36.008,0.0
2025-07-03 12:05:41.008,0.0
2025-07-03 12:05:46.008,0.0
2025-07-03 12:05:51.009,0.0
2025-07-03 12:05:56.008,0.0
2025-07-03 12:06:01.009,0.0
2025-07-03 12:06:06.009,0.0
2025-07-03 12:06:11.009,0.0
2025-07-03 12:06:16.009,0.0
2025-07-03 12:06:21.009,0.0
2025-07-03 12:06:26.009,0.0
2025-07-03 12:06:31.009,0.0
2025-07-03 12:06:36.009,0.0
2025-07-03 12:06:41.009,0.0
2025-07-03 12:06:46.009,0.0
2025-07-03 12:06:51.009,0.0
2025-07-03 12:06:56.009,0.0
2025-07-03 12:07:01.009,0.0
2025-07-03 12:07:06.009,0.0
2025-07-03 12:07:11.009,0.0
2025-07-03 12:07:16.009,0.0
2025-07-03 12:07:21.009,0.0
2025-07-03 12:07:26.009,0.0
2025-07-03 12:07:31.009,0.0
2025-07-03 12:07:36.010,0.0
2025-07-03 12:07:41.009,0.0
2025-07-03 12:07:46.010,0.0
2025-07-03 12:07:51.010,0.0
2025-07-03 12:07:56.010,0.0
2025-07-03 12:08:01.010,0.0
2025-07-03 12:08:06.010,0.0
2025-07-03 12:08:11.010,0.0
2025-07-03 12:08:16.010,0.0
2025-07-03 12:08:21.010,0.0
2025-07-03 12:08:26.010,53936.17583075263
2025-07-03 12:08:31.010,566838.2057515401
2025-07-03 12:08:36.010,24983.04017505405
2025-07-03 12:08:41.010,513184.3006527596
2025-07-03 12:08:46.010,276840.67562599597
2025-07-03 12:08:51.010,789825.9875937635
2025-07-03 12:08:56.010,291424.73138051055
2025-07-03 12:09:01.010,62446.34762914438
2025-07-03 12:09:06.010,417576.4563651494
2025-07-03 12:09:11.010,3.063720950423932
2025-07-03 12:09:16.010,0.0
2025-07-03 12:09:21.010,0.0
2025-07-03 12:09:26.010,0.0
2025-07-03 12:09:31.010,0.0
2025-07-03 12:09:36.011,0.0
2025-07-03 12:09:41.011,0.0
2025-07-03 12:09:46.011,0.0
2025-07-03 12:09:51.011,0.0
2025-07-03 12:09:56.011,0.0
2025-07-03 12:10:01.011,0.0
2025-07-03 12:10:06.011,0.0
2025-07-03 12:10:11.011,0.0
2025-07-03 12:10:16.011,0.0
2025-07-03 12:10:21.011,0.0
2025-07-03 12:10:26.011,0.0
2025-07-03 12:10:31.011,0.0
2025-07-03 12:10:36.011,0.0
2025-07-03 12:10:41.011,0.0
2025-07-03 12:10:46.011,0.0
2025-07-03 12:10:51.011,0.0
2025-07-03 12:10:56.011,0.0
2025-07-03 12:11:01.011,0.0
2025-07-03 12:11:06.011,0.0
2025-07-03 12:11:11.011,0.0
2025-07-03 12:11:16.011,0.0
2025-07-03 12:11:21.012,3.063716858172535
2025-07-03 12:11:26.012,0.0
2025-07-03 12:11:31.012,0.0
2025-07-03 12:11:36.012,0.0
2025-07-03 12:11:41.012,0.0
2025-07-03 12:11:46.012,0.0
2025-07-03 12:11:51.012,0.0
2025-07-03 12:11:56.012,0.0
2025-07-03 12:12:01.012,0.0
2025-07-03 12:12:06.012,0.0
2025-07-03 12:12:11.012,0.0
2025-07-03 12:12:16.012,0.0
2025-07-03 12:12:21.012,0.0
2025-07-03 12:12:26.012,0.0
2025-07-03 12:12:31.012,0.0
2025-07-03 12:12:36.012,0.0
2025-07-03 12:12:41.012,0.0
2025-07-03 12:12:46.012,0.0
2025-07-03 12:12:51.012,0.0
2025-07-03 12:12:56.012,0.0
2025-07-03 12:13:01.012,0.0
2025-07-03 12:13:06.013,0.0
2025-07-03 12:13:11.013,0.0
2025-07-03 12:13:16.013,0.0
2025-07-03 12:13:21.013,0.0
2025-07-03 12:13:26.013,0.0
2025-07-03 12:13:31.013,0.0
2025-07-03 12:13:36.013,0.0
2025-07-03 12:13:41.013,0.0
2025-07-03 12:13:46.013,0.0
2025-07-03 12:13:51.013,0.0
2025-07-03 12:13:56.013,0.0
2025-07-03 12:14:01.013,0.0
2025-07-03 12:14:06.013,0.0
2025-07-03 12:14:11.013,0.0
2025-07-03 12:14:16.013,0.0
2025-07-03 12:14:21.013,0.0
2025-07-03 12:14:26.013,0.0
2025-07-03 12:14:31.013,0.0
2025-07-03 12:14:36.013,0.0
2025-07-03 12:14:41.013,0.0
2025-07-03 12:14:46.013,0.0
2025-07-03 12:14:51.013,0.0
2025-07-03 12:14:56.013,0.0
2025-07-03 12:15:01.013,0.0
2025-07-03 12:15:06.014,0.0
2025-07-03 12:15:11.014,0.0
2025-07-03 12:15:16.014,0.0
2025-07-03 12:15:21.014,0.0
2025-07-03 12:15:26.014,0.0
2025-07-03 12:15:31.014,0.0
2025-07-03 12:15:36.014,0.0
2025-07-03 12:15:41.014,0.0
2025-07-03 12:15:46.014,0.0
2025-07-03 12:15:51.014,0.0
2025-07-03 12:15:56.014,7.3905852402448255
2025-07-03 12:16:01.014,0.0
2025-07-03 12:16:06.014,0.0
2025-07-03 12:16:11.014,0.0
2025-07-03 12:16:16.014,0.0
2025-07-03 12:16:21.014,0.0
2025-07-03 12:16:26.014,0.0
2025-07-03 12:16:31.014,0.0
2025-07-03 12:16:36.014,0.0
2025-07-03 12:16:41.014,0.0
2025-07-03 12:16:46.014,0.0
2025-07-03 12:16:51.015,0.0
2025-07-03 12:16:56.015,0.0
2025-07-03 12:17:01.015,0.0
2025-07-03 12:17:06.015,0.0
2025-07-03 12:17:11.015,0.0
2025-07-03 12:17:16.015,0.0
2025-07-03 12:17:21.015,0.0
2025-07-03 12:17:26.015,0.0
2025-07-03 12:17:31.015,0.0
2025-07-03 12:17:36.015,0.0
2025-07-03 12:17:41.015,0.0
2025-07-03 12:17:46.015,0.0
2025-07-03 12:17:51.015,0.0
2025-07-03 12:17:56.015,0.0
2025-07-03 12:18:01.015,0.0
2025-07-03 12:18:06.015,0.0
2025-07-03 12:18:11.015,0.0
2025-07-03 12:18:16.015,0.0
2025-07-03 12:18:21.015,0.0
2025-07-03 12:18:26.015,0.0
2025-07-03 12:18:31.015,0.0
2025-07-03 12:18:36.015,0.0
2025-07-03 12:18:41.016,0.0
2025-07-03 12:18:46.016,0.0
2025-07-03 12:18:51.016,0.0
2025-07-03 12:18:56.016,0.0
2025-07-03 12:19:01.016,0.0
2025-07-03 12:19:06.016,0.0
2025-07-03 12:19:11.016,0.0
2025-07-03 12:19:16.016,0.0
2025-07-03 12:19:21.016,0.0
2025-07-03 12:19:26.016,0.0
2025-07-03 12:19:31.016,0.0
2025-07-03 12:19:36.016,0.0
2025-07-03 12:19:41.016,0.0
2025-07-03 12:19:46.016,0.0
2025-07-03 12:19:51.016,0.0
2025-07-03 12:19:56.016,0.0
2025-07-03 12:20:01.016,0.0
2025-07-03 12:20:06.016,0.0
2025-07-03 12:20:11.016,0.0
2025-07-03 12:20:16.016,0.0
2025-07-03 12:20:21.016,0.0
2025-07-03 12:20:26.017,0.0
2025-07-03 12:20:31.016,0.0
2025-07-03 12:20:36.017,0.0
2025-07-03 12:20:41.017,0.0
2025-07-03 12:20:46.017,7.3905852402448255
2025-07-03 12:20:51.017,0.0
2025-07-03 12:20:56.017,0.0
2025-07-03 12:21:01.017,0.0
2025-07-03 12:21:06.017,0.0
2025-07-03 12:21:11.017,0.0
2025-07-03 12:21:16.017,0.0
2025-07-03 12:21:21.017,0.0
2025-07-03 12:21:26.017,0.0
2025-07-03 12:21:31.017,0.0
2025-07-03 12:21:36.017,0.0
2025-07-03 12:21:41.017,0.0
2025-07-03 12:21:46.017,0.0
2025-07-03 12:21:51.017,0.0
2025-07-03 12:21:56.017,0.0
2025-07-03 12:22:01.017,0.0
2025-07-03 12:22:06.017,0.0
2025-07-03 12:22:11.017,0.0
2025-07-03 12:22:16.017,0.0
2025-07-03 12:22:21.017,0.0
2025-07-03 12:22:26.018,0.0
2025-07-03 12:22:31.018,0.0
2025-07-03 12:22:36.018,0.0
2025-07-03 12:22:41.018,0.0
2025-07-03 12:22:46.018,0.0
2025-07-03 12:22:51.018,0.0
2025-07-03 12:22:56.018,0.0
2025-07-03 12:23:01.018,0.0
2025-07-03 12:23:06.018,0.0
2025-07-03 12:23:11.018,0.0
2025-07-03 12:23:16.018,0.0
2025-07-03 12:23:21.018,0.0
2025-07-03 12:23:26.018,0.0
2025-07-03 12:23:31.018,0.0
2025-07-03 12:23:36.018,0.0
2025-07-03 12:23:41.018,0.0
2025-07-03 12:23:46.018,0.0
2025-07-03 12:23:51.018,0.0
2025-07-03 12:23:56.018,0.0
2025-07-03 12:24:01.018,0.0
2025-07-03 12:24:06.018,0.0
2025-07-03 12:24:11.019,0.0
2025-07-03 12:24:16.019,0.0
2025-07-03 12:24:21.019,0.0
2025-07-03 12:24:26.019,0.0
2025-07-03 12:24:31.019,0.0
2025-07-03 12:24:36.019,0.0
2025-07-03 12:24:41.019,0.0
2025-07-03 12:24:46.019,0.0
2025-07-03 12:24:51.019,0.0
2025-07-03 12:24:56.019,0.0
2025-07-03 12:25:01.019,0.0
2025-07-03 12:25:06.019,0.0
2025-07-03 12:25:11.019,0.0
2025-07-03 12:25:16.019,0.0
2025-07-03 12:25:21.019,0.0
2025-07-03 12:25:26.019,0.0
2025-07-03 12:25:31.019,0.0
2025-07-03 12:25:36.019,0.0
2025-07-03 12:25:41.019,0.0
2025-07-03 12:25:46.019,0.0
2025-07-03 12:25:51.019,0.0
2025-07-03 12:25:56.020,0.0
2025-07-03 12:26:01.020,0.0
2025-07-03 12:26:06.020,0.0
2025-07-03 12:26:11.020,0.0
2025-07-03 12:26:16.020,0.0
2025-07-03 12:26:21.020,0.0
2025-07-03 12:26:26.020,0.0
2025-07-03 12:26:31.020,0.0
2025-07-03 12:26:36.020,0.0
2025-07-03 12:26:41.020,0.0
2025-07-03 12:26:46.020,0.0
2025-07-03 12:26:51.020,0.0
2025-07-03 12:26:56.020,0.0
2025-07-03 12:27:01.020,0.0
2025-07-03 12:27:06.020,7.3905852402448255
2025-07-03 12:27:11.020,0.0
2025-07-03 12:27:16.020,0.0
2025-07-03 12:27:21.020,0.0
2025-07-03 12:27:26.020,0.0
2025-07-03 12:27:31.020,0.0
2025-07-03 12:27:36.020,0.0
2025-07-03 12:27:41.020,0.0
2025-07-03 12:27:46.020,0.0
2025-07-03 12:27:51.021,0.0
2025-07-03 12:27:56.020,0.0
2025-07-03 12:28:01.021,0.0
2025-07-03 12:28:06.021,0.0
2025-07-03 12:28:11.021,0.0
2025-07-03 12:28:16.021,0.0
2025-07-03 12:28:21.021,0.0
2025-07-03 12:28:26.021,0.0
2025-07-03 12:28:31.021,0.0
2025-07-03 12:28:36.021,0.0
2025-07-03 12:28:41.021,0.0
2025-07-03 12:28:46.021,0.0
2025-07-03 12:28:51.021,0.0
2025-07-03 12:28:56.021,0.0
2025-07-03 12:29:01.021,0.0
2025-07-03 12:29:06.021,0.0
2025-07-03 12:29:11.021,0.0
2025-07-03 12:29:16.021,0.0
2025-07-03 12:29:21.021,0.0
2025-07-03 12:29:26.021,0.0
2025-07-03 12:29:31.021,0.0
2025-07-03 12:29:36.022,0.0
2025-07-03 12:29:41.021,0.0
2025-07-03 12:29:46.022,0.0
2025-07-03 12:29:51.022,0.0
2025-07-03 12:29:56.022,0.0
2025-07-03 12:30:01.022,0.0
2025-07-03 12:30:06.022,0.0
2025-07-03 12:30:11.022,0.0
2025-07-03 12:30:16.022,0.0
2025-07-03 12:30:21.022,0.0
2025-07-03 12:30:26.022,0.0
2025-07-03 12:30:31.022,0.0
2025-07-03 12:30:36.022,0.0
2025-07-03 12:30:41.022,0.0
2025-07-03 12:30:46.022,0.0
2025-07-03 12:30:51.022,0.0
2025-07-03 12:30:56.022,0.0
2025-07-03 12:31:01.022,0.0
2025-07-03 12:31:06.022,0.0
2025-07-03 12:31:11.022,7.3905852402448255
2025-07-03 12:31:16.022,0.0
2025-07-03 12:31:21.022,0.0
2025-07-03 12:31:26.022,0.0
2025-07-03 12:31:31.022,0.0
2025-07-03 12:31:36.023,0.0
2025-07-03 12:31:41.023,0.0
2025-07-03 12:31:46.023,0.0
2025-07-03 12:31:51.023,0.0
2025-07-03 12:31:56.023,0.0
2025-07-03 12:32:01.023,0.0
2025-07-03 12:32:06.023,0.0
2025-07-03 12:32:11.023,0.0
2025-07-03 12:32:16.023,0.0
2025-07-03 12:32:21.023,0.0
2025-07-03 12:32:26.023,0.0
2025-07-03 12:32:31.023,0.0
2025-07-03 12:32:36.023,0.0
2025-07-03 12:32:41.023,0.0
2025-07-03 12:32:46.023,0.0
2025-07-03 12:32:51.023,0.0
2025-07-03 12:32:56.023,0.0
2025-07-03 12:33:01.023,0.0
2025-07-03 12:33:06.023,0.0
2025-07-03 12:33:11.023,0.0
2025-07-03 12:33:16.023,0.0
2025-07-03 12:33:21.024,0.0
2025-07-03 12:33:26.024,0.0
2025-07-03 12:33:31.024,0.0
2025-07-03 12:33:36.024,0.0
2025-07-03 12:33:41.024,0.0
2025-07-03 12:33:46.024,0.0
2025-07-03 12:33:51.024,0.0
2025-07-03 12:33:56.024,0.0
2025-07-03 12:34:01.024,0.0
2025-07-03 12:34:06.024,0.0
2025-07-03 12:34:11.024,0.0
2025-07-03 12:34:16.024,0.0
2025-07-03 12:34:21.024,0.0
2025-07-03 12:34:26.024,0.0
2025-07-03 12:34:31.024,0.0
2025-07-03 12:34:36.024,0.0
2025-07-03 12:34:41.024,0.0
2025-07-03 12:34:46.024,0.0
2025-07-03 12:34:51.024,0.0
2025-07-03 12:34:56.024,0.0
2025-07-03 12:35:01.024,0.0
2025-07-03 12:35:06.024,0.0
2025-07-03 12:35:11.024,0.0
2025-07-03 12:35:16.024,7.3905852402448255
2025-07-03 12:35:21.025,0.0
2025-07-03 12:35:26.025,0.0
2025-07-03 12:35:31.025,0.0
2025-07-03 12:35:36.025,0.0
2025-07-03 12:35:41.025,0.0
2025-07-03 12:35:46.025,0.0
2025-07-03 12:35:51.025,0.0
2025-07-03 12:35:56.025,0.0
2025-07-03 12:36:01.025,0.0
2025-07-03 12:36:06.025,0.0
2025-07-03 12:36:11.025,0.0
2025-07-03 12:36:16.025,0.0
2025-07-03 12:36:21.025,0.0
2025-07-03 12:36:26.025,0.0
2025-07-03 12:36:31.025,0.0
2025-07-03 12:36:36.025,0.0
2025-07-03 12:36:41.025,0.0
2025-07-03 12:36:46.025,0.0
2025-07-03 12:36:51.025,0.0
2025-07-03 12:36:56.026,0.0
2025-07-03 12:37:01.026,0.0
2025-07-03 12:37:06.026,0.0
2025-07-03 12:37:11.026,0.0
2025-07-03 12:37:16.026,0.0
2025-07-03 12:37:21.026,0.0
2025-07-03 12:37:26.026,0.0
2025-07-03 12:37:31.026,0.0
2025-07-03 12:37:36.026,0.0
2025-07-03 12:37:41.026,0.0
2025-07-03 12:37:46.026,0.0
2025-07-03 12:37:51.026,0.0
2025-07-03 12:37:56.026,0.0
2025-07-03 12:38:01.026,0.0
2025-07-03 12:38:06.026,0.0
2025-07-03 12:38:11.026,0.0
2025-07-03 12:38:16.026,0.0
2025-07-03 12:38:21.026,0.0
2025-07-03 12:38:26.026,0.0
2025-07-03 12:38:31.026,0.0
2025-07-03 12:38:36.026,0.0
2025-07-03 12:38:41.026,0.0
2025-07-03 12:38:46.026,0.0
2025-07-03 12:38:51.027,0.0
2025-07-03 12:38:56.027,0.0
2025-07-03 12:39:01.027,0.0
2025-07-03 12:39:06.027,0.0
2025-07-03 12:39:11.027,0.0
2025-07-03 12:39:16.027,0.0
2025-07-03 12:39:21.027,0.0
2025-07-03 12:39:26.027,0.0
2025-07-03 12:39:31.027,0.0
2025-07-03 12:39:36.027,0.0
2025-07-03 12:39:41.027,0.0
2025-07-03 12:39:46.027,0.0
2025-07-03 12:39:51.027,0.0
2025-07-03 12:39:56.027,0.0
2025-07-03 12:40:01.027,0.0
2025-07-03 12:40:06.027,0.0
2025-07-03 12:40:11.027,0.0
2025-07-03 12:40:16.027,0.0
2025-07-03 12:40:21.027,0.0
2025-07-03 12:40:26.027,0.0
2025-07-03 12:40:31.027,0.0
2025-07-03 12:40:36.027,0.0
2025-07-03 12:40:41.027,0.0
2025-07-03 12:40:46.028,0.0
2025-07-03 12:40:51.028,0.0
2025-07-03 12:40:56.028,0.0
2025-07-03 12:41:01.028,0.0
2025-07-03 12:41:06.028,0.0
2025-07-03 12:41:11.028,0.0
2025-07-03 12:41:16.028,0.0
2025-07-03 12:41:21.028,0.0
2025-07-03 12:41:26.028,0.0
2025-07-03 12:41:31.028,0.0
2025-07-03 12:41:36.028,0.0
2025-07-03 12:41:41.028,0.0
2025-07-03 12:41:46.028,0.0
2025-07-03 12:41:51.028,0.0
2025-07-03 12:41:56.028,0.0
2025-07-03 12:42:01.028,0.0
2025-07-03 12:42:06.028,0.0
2025-07-03 12:42:11.028,0.0
2025-07-03 12:42:16.028,0.0
2025-07-03 12:42:21.028,0.0
2025-07-03 12:42:26.028,0.0
2025-07-03 12:42:31.029,0.0
2025-07-03 12:42:36.029,0.0
2025-07-03 12:42:41.029,0.0
2025-07-03 12:42:46.029,0.0
2025-07-03 12:42:51.029,0.0
2025-07-03 12:42:56.029,0.0
2025-07-03 12:43:01.029,0.0
2025-07-03 12:43:06.029,0.0
2025-07-03 12:43:11.029,0.0
2025-07-03 12:43:16.029,0.0
2025-07-03 12:43:21.029,0.0
2025-07-03 12:43:26.029,0.0
2025-07-03 12:43:31.029,0.0
2025-07-03 12:43:36.029,0.0
2025-07-03 12:43:41.029,0.0
2025-07-03 12:43:46.029,0.0
2025-07-03 12:43:51.029,0.0
2025-07-03 12:43:56.029,0.0
2025-07-03 12:44:01.029,0.0
2025-07-03 12:44:06.029,0.0
2025-07-03 12:44:11.029,0.0
2025-07-03 12:44:16.029,0.0
2025-07-03 12:44:21.030,0.0
2025-07-03 12:44:26.029,0.0
2025-07-03 12:44:31.030,0.0
2025-07-03 12:44:36.030,0.0
2025-07-03 12:44:41.030,0.0
2025-07-03 12:44:46.030,0.0
2025-07-03 12:44:51.030,0.0
2025-07-03 12:44:56.030,0.0
2025-07-03 12:45:01.030,0.0
2025-07-03 12:45:06.030,0.0
2025-07-03 12:45:11.030,0.0
2025-07-03 12:45:16.030,0.0
2025-07-03 12:45:21.030,0.0
2025-07-03 12:45:26.030,0.0
2025-07-03 12:45:31.030,0.0
2025-07-03 12:45:36.030,0.0
2025-07-03 12:45:41.030,0.0
2025-07-03 12:45:46.030,0.0
2025-07-03 12:45:51.030,0.0
2025-07-03 12:45:56.030,0.0
2025-07-03 12:46:01.030,0.0
2025-07-03 12:46:06.031,0.0
2025-07-03 12:46:11.031,0.0
2025-07-03 12:46:16.031,0.0
2025-07-03 12:46:21.031,0.0
2025-07-03 12:46:26.031,0.0
2025-07-03 12:46:31.031,0.0
2025-07-03 12:46:36.031,0.0
2025-07-03 12:46:41.031,0.0
2025-07-03 12:46:46.031,103238.03788846932
2025-07-03 12:46:51.031,498338.83400965633
2025-07-03 12:46:56.031,1361866.7590972222
2025-07-03 12:47:01.031,646821.035799587
2025-07-03 12:47:06.031,2412859.868986662
2025-07-03 12:47:11.031,585384.9214160789
2025-07-03 12:47:16.031,172954.38800341194
2025-07-03 12:47:21.031,240495.00513852146
2025-07-03 12:47:26.031,321465.2236734464
2025-07-03 12:47:31.031,505836.8484445966
2025-07-03 12:47:36.031,549745.0823659507
2025-07-03 12:47:41.031,443835.1760935633
