Time,integrated_flux_mod,integrated_flux_s9_mod,integrated_flux_s10_mod,integrated_flux_s11_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 04:24:10.191,10048.61591620522,,3749593.3781241956,,1275712.7923529414,208298.8891146316,-100152.11715139938
2025-07-01 04:24:15.191,,,,,1275712.7830235462,208300.29434240615,-100152.0335984765
2025-07-01 04:24:20.191,431676.69553632813,,5907032.255387094,1291729.1057204506,1275712.7736942114,208301.69959680733,-100151.95004336815
2025-07-01 04:24:25.191,,,3619870.255013617,,1275712.76436532,208303.1047933366,-100151.86649100465
2025-07-01 04:24:30.191,292221.80983569636,,7242222.655129444,,1275712.7550362006,208304.51004444103,-100151.78293472581
2025-07-01 04:24:35.191,1909799.3395334678,471892.1524120308,12255722.829366427,4571005.81025753,1275712.7457074444,208305.9152657576,-100151.69937955867
2025-07-01 04:24:40.191,10200283.55124152,,64480450.236345485,8305919.522475417,1275712.7363788567,208307.32048543083,-100151.61582385644
2025-07-01 04:24:45.191,48278962.103075825,26665887.301188096,244976253.72625354,76160443.79100172,1275712.7270504115,208308.725703401,-100151.53226757981
2025-07-01 04:24:50.191,195858522.90578815,122606521.66002862,1015952985.7957388,313314287.8821419,1275712.7177217682,208310.1309759378,-100151.44870739273
2025-07-01 04:24:55.191,246255232.00091678,160516136.90072542,1347170791.6556547,325163450.9757647,1275712.708393472,208311.53621866138,-100151.36514832411
2025-07-01 04:25:00.191,197636679.9865902,174122159.86654696,1052427478.857763,257174710.90751383,1275712.6990656713,208312.94140357547,-100151.28159201914
2025-07-01 04:25:05.191,138070294.15191337,130780700.82042372,741320643.3146876,145937010.3754551,1275712.6897376892,208314.34664295215,-100151.19803183415
2025-07-01 04:25:10.191,91465098.00152971,59888902.073647276,523181313.52156585,87594258.30970326,1275712.6804099935,208315.75185261547,-100151.11447275948
2025-07-01 04:25:15.191,44786022.63515285,43605054.266521476,240853323.5238707,51430234.24756491,1275712.671082082,208317.15711682974,-100151.03090973507
2025-07-01 04:25:20.191,22230393.233162776,30937160.04190883,121345550.7526457,18375073.01660168,1275712.6617549805,208318.562295033,-100150.94735123322
2025-07-01 04:25:25.191,9252191.073006347,5988754.367036127,57470703.454977445,8789372.395955838,1275712.6524275753,208319.9675277788,-100150.86378875293
2025-07-01 04:25:30.191,5607507.075824029,10212913.523465943,32483951.594110347,169238.78409533793,1275712.6431005867,208321.3727307621,-100150.78022742172
2025-07-01 04:25:35.191,9601698.261901319,10236972.482054027,70422664.95301591,,1275712.6337736978,208322.77793207546,-100150.69666555221
2025-07-01 04:25:40.191,9300598.989480302,,69706330.56861646,,1275712.6244468112,208324.1831598254,-100150.61310141179
2025-07-01 04:25:45.191,6886856.558781871,4446260.598177682,44242696.51733599,2435997.6624153988,1275712.615120088,208325.58838591786,-100150.52953674342
2025-07-01 04:25:50.191,2969689.897263294,,21020751.041219227,851391.1590749675,1275712.6057934656,208326.99361033647,-100150.44597145647
2025-07-01 04:25:55.191,849558.5522050294,1292522.7486270585,8419216.824399093,522278.920338795,1275712.5964674326,208328.39877686658,-100150.36240901967
2025-07-01 04:26:00.192,821336.3643302198,873072.2325141559,12093917.562445756,348059.0097251713,1275712.5871411287,208329.80399796422,-100150.27884261654
2025-07-01 04:26:05.192,,,3002013.17280585,655343.2935080712,1275712.5778152659,208331.20918926128,-100150.1952773672
2025-07-01 04:26:10.192,217942.9118168191,1898581.5864946793,2566416.932603421,,1275712.56848923,208332.61440701206,-100150.11170987703
2025-07-01 04:26:15.192,,,,1496028.279145098,1275712.5591638803,208334.01956686968,-100150.02814516501
2025-07-01 04:26:20.192,,,4474279.009332075,,1275712.549838027,208335.42480935002,-100149.94457487401
2025-07-01 04:26:25.192,,,1467687.7282226193,,1275712.5405125273,208336.8300220984,-100149.86100568273
2025-07-01 04:26:30.192,,1129.495701380084,,,1275712.5311875746,208338.235176976,-100149.77743929072
2025-07-01 04:26:35.192,,,5886335.387755938,,1275712.5218623646,208339.6403864005,-100149.69386897155
2025-07-01 04:26:40.192,,,,,1275712.5125375662,208341.0455660215,-100149.61029979424
2025-07-01 04:26:45.192,,,,,1275712.503212463,208342.45080021236,-100149.52672665921
2025-07-01 04:26:50.192,541628.8676952119,,4122396.703562392,,1275712.4938883882,208343.8559202803,-100149.4431597119
2025-07-01 04:26:55.192,,1164628.258350971,3465297.0520684216,,1275712.4845636564,208345.26115114134,-100149.35958548432
2025-07-01 04:27:00.192,,,2765070.1626685984,,1275712.4752394333,208346.66632410392,-100149.2760140578
2025-07-01 04:27:05.192,,4962.419839276159,,1371764.4480088947,1275712.465915246,208348.07152350913,-100149.19244036567
2025-07-01 04:27:10.192,441307.52082918957,,8244015.376676111,,1275712.4565913742,208349.47669313024,-100149.10886781412
2025-07-01 04:27:15.192,,,,,1275712.447267622,208350.8818610934,-100149.02529468352
2025-07-01 04:27:20.192,251985.9656624894,1693892.4471760339,5034627.465444062,,1275712.4379436797,208352.28708361182,-100148.94171762862
2025-07-01 04:27:25.192,,,6052153.729395949,,1275712.4286204786,208353.69222012558,-100148.8581450929
2025-07-01 04:27:30.192,189946.8342042315,,3844409.2430942887,1839082.1836813805,1275712.4192969874,208355.097411188,-100148.77456855867
2025-07-01 04:27:35.192,476421.0617865145,,3892893.853029344,,1275712.4099738498,208356.50257249034,-100148.69099316315
2025-07-01 04:27:40.192,123170.52071975323,,,3903248.2739317706,1275712.4006507604,208357.90776019773,-100148.60741558712
2025-07-01 04:27:45.192,,,,,1275712.3913282177,208359.31289005993,-100148.52384078508
2025-07-01 04:27:50.192,211579.19086939003,45842.00435150597,3610989.536737962,,1275712.3820051781,208360.71810253954,-100148.44026037637
2025-07-01 04:27:55.193,,,,,1275712.372682553,208362.1232852619,-100148.35668106406
2025-07-01 04:28:00.193,164847.63200073212,1193121.533978821,3538788.3338377182,,1275712.3633602082,208363.52843820953,-100148.273102901
2025-07-01 04:28:05.193,270543.6173629225,,5723737.825980266,,1275712.3540380513,208364.93358950698,-100148.189524155
2025-07-01 04:28:10.193,522880.9050038825,,5519840.10935307,713734.8519447999,1275712.3447160022,208366.3387391298,-100148.10594485007
2025-07-01 04:28:15.193,202394.69204349455,,3655208.8942197994,764203.2070367552,1275712.335393981,208367.7439152006,-100148.0223633002
2025-07-01 04:28:20.193,314623.77021613787,,6283061.549943235,589515.7399079987,1275712.326072539,208369.1490333533,-100147.93878452736
2025-07-01 04:28:25.193,,,5522044.284680962,,1275712.316750602,208370.55423419457,-100147.85520021629
2025-07-01 04:28:30.193,379832.2468541402,406402.4446654581,5232367.458301731,,1275712.3074291996,208371.9593771513,-100147.77161864482
2025-07-01 04:28:35.193,,,,1799160.237581116,1275712.2981078625,208373.36454653123,-100147.68803488615
2025-07-01 04:28:40.193,,,5435248.953378416,,1275712.2887867745,208374.76968614518,-100147.60445219849
2025-07-01 04:28:45.193,243274.13101715734,,3834198.085276818,3970775.987976263,1275712.279465886,208376.1748240656,-100147.52086896036
2025-07-01 04:28:50.193,7167837.3906640215,2541088.7722924054,27845300.30281432,14449731.709815312,1275712.2701447266,208377.58001653446,-100147.43728181528
2025-07-01 04:28:55.193,39728187.8092231,36780786.64812051,184389093.805299,70413605.57070896,1275712.260824187,208378.98515113664,-100147.35369746597
2025-07-01 04:29:00.193,140080203.53499112,126047271.91938932,612050706.233447,272435047.9373493,1275712.2515037437,208380.39028410756,-100147.27011252526
2025-07-01 04:29:05.193,181767161.66504738,243128038.66983584,812185980.7071656,258348997.38460028,1275712.242183431,208381.7954153774,-100147.1865270377
2025-07-01 04:29:10.193,186774181.34901866,317421316.02531695,810935057.1154104,203610641.37687045,1275712.2328631678,208383.2005730656,-100147.10293932381
2025-07-01 04:29:15.193,157740382.52591097,266286775.4840664,746693531.2969068,158913906.91002977,1275712.2235432249,208384.60570071178,-100147.01935271447
2025-07-01 04:29:20.193,100667433.64383635,167924046.86352542,462139573.1633111,116867410.36617748,1275712.2142234314,208386.01082705017,-100146.93576558738
2025-07-01 04:29:25.193,54901061.90077553,90831795.22196056,252073703.8792773,55605209.32477754,1275712.204903847,208387.41595179558,-100146.85217785026
2025-07-01 04:29:30.193,25218708.557850774,21038563.589265287,154090909.86618,10164615.843930675,1275712.1955839146,208388.82113104354,-100146.76858616364
2025-07-01 04:29:35.193,11380611.854744133,7411354.7805476105,81817476.88861398,1909647.9446288862,1275712.186264588,208390.2262521535,-100146.68499733054
2025-07-01 04:29:40.193,5718291.718014376,10715736.959935537,35692771.89910425,409428.86874235014,1275712.1769454398,208391.63137123582,-100146.60140792478
2025-07-01 04:29:45.194,8378006.101129469,5843321.047084736,60104284.572266474,2143579.8413512423,1275712.167626246,208393.03651585552,-100146.51781627687
2025-07-01 04:29:50.194,8717201.385899253,4798466.351839765,59722530.53348445,1945538.2730111848,1275712.1583073332,208394.44163135666,-100146.4342257175
2025-07-01 04:29:55.194,4167248.485436991,,30049277.492973592,571647.585061096,1275712.1489886958,208395.84674546163,-100146.35063461936
2025-07-01 04:30:00.194,5072686.961314829,2334711.6412721216,42356983.67729116,,1275712.1396699673,208397.2518863817,-100146.26704131224
2025-07-01 04:30:05.194,1980732.8657370214,,18628855.180605974,,1275712.1303514,208398.6570258413,-100146.18344740552
2025-07-01 04:30:10.194,857563.6419541081,2502302.9411192467,9480286.158289298,,1275712.1210332962,208400.06210749125,-100146.09985626931
2025-07-01 04:30:15.194,266390.6149858893,,4582910.247851932,,1275712.111715081,208401.46724329243,-100146.01626126835
2025-07-01 04:30:20.194,177762.09121562343,,4399383.788126991,2106808.3224455467,1275712.1023969483,208402.87237761385,-100145.9326656643
2025-07-01 04:30:25.194,,1960708.5802124585,,,1275712.0930790596,208404.2775103174,-100145.84906955558
2025-07-01 04:30:30.194,,,2982852.67288805,,1275712.0837614203,208405.68261324914,-100145.76547449065
2025-07-01 04:30:35.194,490878.02339860843,,4677013.313201368,988173.0006210203,1275712.074443955,208407.08771450294,-100145.68187886331
2025-07-01 04:30:40.194,,,2895244.5091139455,,1275712.0651265564,208408.49284215973,-100145.5982810944
2025-07-01 04:30:45.194,,,,719093.9473225927,1275712.0558093688,208409.8979400731,-100145.5146843596
2025-07-01 04:30:50.194,,,2805932.0281204972,530736.2578799867,1275712.0464924395,208411.30303631362,-100145.43108709768
2025-07-01 04:30:55.194,,,1428537.9854583573,,1275712.0371756346,208412.708130892,-100145.34748924291
2025-07-01 04:31:00.194,,1233065.9331597781,,1893000.4774765659,1275712.027858545,208414.11328002374,-100145.26388746942
2025-07-01 04:31:05.194,75093.75825269474,840169.9728705179,3958444.61684273,,1275712.0185418657,208415.5183993894,-100145.18028684484
2025-07-01 04:31:10.194,,,4160328.9688139725,,1275712.0092257191,208416.92346085084,-100145.09668901959
2025-07-01 04:31:15.194,,,1338722.1899310164,,1275711.9999093686,208418.32857687134,-100145.01308724453
2025-07-01 04:31:20.194,91670.07475194626,1171872.814857506,2704366.989058872,,1275711.9905932948,208419.73366312103,-100144.92948654585
2025-07-01 04:31:25.194,,,2035989.4051487984,,1275711.981277514,208421.13874768108,-100144.84588538454
2025-07-01 04:31:30.194,,,1980768.4865918187,,1275711.9719617667,208422.54383058983,-100144.76228361542
2025-07-01 04:31:35.194,,,1986629.1434451719,,1275711.9626459032,208423.948968008,-100144.67867795768
2025-07-01 04:31:40.194,515147.10341749084,,5273803.468757891,,1275711.9533304833,208425.35404756083,-100144.59507503809
2025-07-01 04:31:45.194,,,3817186.3104416803,1851716.8467548883,1275711.9440152466,208426.75912549093,-100144.51147155609
2025-07-01 04:31:50.195,948644.7872612232,,4771835.726542923,,1275711.9346999628,208428.16422985372,-100144.42786587373
2025-07-01 04:31:55.195,,,3969981.896460096,,1275711.925385085,208429.5693044188,-100144.34426131297
2025-07-01 04:32:00.195,,,3895877.0783691197,,1275711.9160699425,208430.97443348,-100144.26065282471
2025-07-01 04:32:05.195,,,,,1275711.906755706,208432.37944853565,-100144.17705047206
2025-07-01 04:32:10.195,169396.14587107883,,5743826.06107171,,1275711.8974408645,208433.78457428678,-100144.09344083536
2025-07-01 04:32:15.195,163446.97197037307,1187969.6046647711,3502672.204058859,,1275711.8881265454,208435.18964219332,-100144.00983398623
2025-07-01 04:32:20.195,,1178715.7710688012,,760574.3057152854,1275711.8788125063,208436.5947083935,-100143.92622662173
2025-07-01 04:32:25.195,,,,,1275711.8694984363,208437.99977295686,-100143.84261865297
2025-07-01 04:32:30.195,,2419280.529289776,,,1275711.8601842942,208439.40489205852,-100143.75900680758
2025-07-01 04:32:35.195,82869.54673522396,,3637721.954235664,679677.9653608305,1275711.8508704603,208440.8099813876,-100143.67539603624
2025-07-01 04:32:40.195,97685.4678332482,2354748.0149386935,1287048.0486880855,,1275711.8415571442,208442.21501282597,-100143.59178809839
2025-07-01 04:32:45.195,,2666.500241015288,,,1275711.8322435915,208443.62009881795,-100143.5081762129
2025-07-01 04:32:50.195,,,,,1275711.8229304191,208445.02515504078,-100143.42456546432
2025-07-01 04:32:55.195,1983912.817619278,6537554.793062294,6580271.559013897,2654791.363778349,1275711.8136172248,208446.43023765902,-100143.34095247934
2025-07-01 04:33:00.195,8436190.879649438,3693062.471549513,26470341.35613816,27888868.383400753,1275711.8043045122,208447.83526245947,-100143.25734225119
2025-07-01 04:33:05.195,48128400.21694161,40360255.01656568,246588872.07472277,65761634.612991296,1275711.7949914152,208449.24036989425,-100143.17372644524
2025-07-01 04:33:10.195,171593822.68850064,155603019.1385057,786472347.7644829,281686458.4005977,1275711.7856789043,208450.6454194307,-100143.09011346241
2025-07-01 04:33:15.195,215642061.81939778,305921642.45267904,869050518.8730828,352772423.68350685,1275711.7763665142,208452.05046730174,-100143.00649989367
2025-07-01 04:33:20.195,205536744.57585934,344636287.012599,863847311.4834317,285380472.78718454,1275711.7670542344,208453.4555135205,-100142.92288576585
2025-07-01 04:33:25.195,146792927.864652,235992294.66690043,663806429.3325504,170533885.15681466,1275711.7577419416,208454.86058613326,-100142.83926938131
2025-07-01 04:33:30.196,99205729.8095121,156991200.62567443,453080997.1114449,110874554.98302214,1275711.7484296442,208456.26568522124,-100142.75565079413
2025-07-01 04:33:35.195,48353689.32806546,73438960.97374767,234951248.05219162,47276793.54006182,1275711.7391183083,208457.67067019577,-100142.67203834403
2025-07-01 04:33:40.196,26351150.130751763,18667108.70876395,159560490.18725052,21252708.988698296,1275711.7298062833,208459.07576595567,-100142.58841858979
2025-07-01 04:33:45.196,10375347.135384269,8054489.076431881,72302297.35432883,,1275711.720494836,208460.48080382973,-100142.50480167894
2025-07-01 04:33:50.196,6995250.725209322,6468374.466725267,46826246.724580795,4301279.497858132,1275711.7111833387,208461.88586813194,-100142.42118248076
2025-07-01 04:33:55.196,8846387.892083414,9117624.343738273,57293191.06611934,407150.97552462725,1275711.7018724526,208463.29087453513,-100142.33756611729
2025-07-01 04:34:00.196,9256858.032290421,6662717.5122666815,58735256.825235166,1733673.3350403018,1275711.6925612562,208464.69593550853,-100142.25394583697
2025-07-01 04:34:05.196,7842342.90238995,8482455.024615468,50180375.61380729,2058042.1146217769,1275711.6832504615,208466.10096670527,-100142.17032663908
2025-07-01 04:34:10.196,5623832.979430171,2312466.699348971,45776491.188256174,111060.9301512973,1275711.6739394767,208467.50605240188,-100142.08670357667
2025-07-01 04:34:15.196,2234363.966957156,1879121.6531359623,17499864.725004464,,1275711.6646289662,208468.9110802612,-100142.00308325764
2025-07-01 04:34:20.196,188902.71899885195,2242417.4671241203,2881718.225985558,1606336.6686776103,1275711.6553185699,208470.31610645627,-100141.91946236597
2025-07-01 04:34:25.196,,361444.6135909186,1268446.521979944,684132.2892436557,1275711.646008209,208471.72115910513,-100141.83583924978
2025-07-01 04:34:30.196,,,4030197.084924954,,1275711.6366983468,208473.12615381688,-100141.75221893965
2025-07-01 04:34:35.196,151537.49189187796,,3975237.6208478985,843890.4269419274,1275711.6273882987,208474.53120315395,-100141.66859472106
2025-07-01 04:34:40.196,,,5533175.980957115,746044.3417747258,1275711.618078398,208475.93625073135,-100141.58496992616
2025-07-01 04:34:45.196,,931592.9456768187,1263086.1208675618,,1275711.6087685951,208477.34129666767,-100141.5013445539
2025-07-01 04:34:50.196,,,4397892.360294631,,1275711.5994594158,208478.74628475192,-100141.4177220026
2025-07-01 04:34:55.196,,,4323584.0393527625,,1275711.5901500215,208480.1513273647,-100141.33409552899
2025-07-01 04:35:00.196,,1932.3004880527562,,1444484.630285381,1275711.580840737,208481.55636831775,-100141.25046849682
2025-07-01 04:35:05.196,28064.05412436044,,2784688.185967995,,1275711.5715316306,208482.9614075964,-100141.16684089531
2025-07-01 04:35:10.196,,,1308972.2130539236,,1275711.5622228775,208484.36641707207,-100141.08321439847
2025-07-01 04:35:15.196,,887302.2015263758,,,1275711.5529142912,208485.77142462204,-100140.99958733737
2025-07-01 04:35:20.197,183942.78892839095,,3099880.9812830184,2369248.98035124,1275711.5436056743,208487.17645896386,-100140.91595808452
2025-07-01 04:35:25.196,,922.0187926409513,,688119.2486384806,1275711.534297525,208488.58143552733,-100140.83233158162
2025-07-01 04:35:30.197,,,,,1275711.5249891784,208489.98646654893,-100140.74870116828
2025-07-01 04:35:35.197,,,1993419.8164521963,,1275711.515681212,208491.39146755933,-100140.6650718698
2025-07-01 04:35:40.197,,,1917337.3170830556,928929.3956481856,1275711.5063730292,208492.79652277078,-100140.58143868641
2025-07-01 04:35:45.197,,,1976881.964829639,,1275711.497065352,208494.20151919752,-100140.4978082421
2025-07-01 04:35:50.197,,,1869304.4392539451,1916035.6822712517,1275711.4877578854,208495.60651452787,-100140.41417727125
2025-07-01 04:35:55.197,,,1979525.7206540185,,1275711.478450368,208497.01153663022,-100140.33054406953
2025-07-01 04:36:00.197,17465.858766448684,,,1908383.9785506728,1275711.4691431287,208498.41652931366,-100140.24691193388
2025-07-01 04:36:05.197,,2628958.071738968,1919631.4123899615,,1275711.4598361128,208499.82152056423,-100140.16327928827
2025-07-01 04:36:10.197,,,1930606.8005200091,,1275711.450529255,208501.22651020778,-100140.07964606868
2025-07-01 04:36:15.197,,10000.561659780304,,,1275711.4412221832,208502.63155401053,-100139.99600894365
2025-07-01 04:36:20.197,574403.8054333895,,7487627.185932669,,1275711.431915624,208504.03654014843,-100139.9123745804
2025-07-01 04:36:25.197,,,3801289.879816122,,1275711.4226092238,208505.4415245922,-100139.8287396821
2025-07-01 04:36:30.197,124422.1112242057,,3735340.1317839534,,1275711.4133030078,208506.84650740202,-100139.74510421441
2025-07-01 04:36:35.197,127749.0528194817,,1745175.8164115287,841620.7409298961,1275711.4039966834,208508.25151668044,-100139.66146646306
2025-07-01 04:36:40.197,46305.46346372459,,3733691.606908908,,1275711.394690811,208509.6564961434,-100139.57782988425
2025-07-01 04:36:45.197,,6520.845228344794,,,1275711.3853850015,208511.06147394687,-100139.4941927027
2025-07-01 04:36:50.197,,1169556.4048582064,1573544.3805858688,,1275711.376079029,208512.46650629016,-100139.41055164271
2025-07-01 04:36:55.197,,1180268.1826825978,,,1275711.366773548,208513.87148074922,-100139.3269133839
2025-07-01 04:37:00.197,6268.805439639371,,3515526.9117018534,,1275711.357468296,208515.2764535519,-100139.2432745198
2025-07-01 04:37:05.197,2790702.103580408,5359582.89514685,11085532.950379292,4726440.269399034,1275711.3481631384,208516.68142469003,-100139.15963513101
2025-07-01 04:37:10.197,9639770.078797273,6384900.515659456,40650227.07938989,25727792.476850107,1275711.3388579874,208518.08642225168,-100139.07599347853
2025-07-01 04:37:15.197,52545348.376090415,46126891.98781877,231282978.82064617,103736007.18613674,1275711.3295529927,208519.49141812194,-100138.99235127744
2025-07-01 04:37:20.197,186009141.0806888,135203379.9158248,848536406.1406856,342745636.7267478,1275711.3202483875,208520.89638422988,-100138.90871020633
2025-07-01 04:37:25.198,235765119.34523052,268392405.65044442,1123363831.9495218,309547323.8592379,1275711.3109436878,208522.30137679307,-100138.82506689057
2025-07-01 04:37:30.198,183103687.56095874,217099202.3344427,879501334.8173528,216990872.75765747,1275711.3016393227,208523.70633958245,-100138.74142465438
2025-07-01 04:37:35.198,140235784.14307305,235016292.38163587,620825237.6394314,165548931.7642121,1275711.2923351259,208525.11130069895,-100138.65778186917
2025-07-01 04:37:40.198,96204293.38018256,94402402.69271155,481798045.0233471,114253050.18371822,1275711.28303108,208526.51626016444,-100138.57413850981
2025-07-01 04:37:45.198,52650526.21294842,45177143.22802332,292761860.8218307,42835467.13974345,1275711.2737268764,208527.921274154,-100138.49049133179
2025-07-01 04:37:50.198,23681421.961725835,24711427.614144653,140866230.1969813,14424416.47405812,1275711.2644231503,208529.3262302652,-100138.40684683563
2025-07-01 04:37:55.198,9379915.749166753,10215397.54379534,52852125.36234342,4436756.962984028,1275711.2551196998,208530.7311846937,-100138.32320184476
2025-07-01 04:38:00.198,7951292.910424381,7298596.682934938,48303140.20925617,4195987.965727975,1275711.2458162499,208532.13613748032,-100138.23955624789
2025-07-01 04:38:05.198,8444151.985508092,11831015.147670483,57135982.591424294,,1275711.236512892,208533.54111667682,-100138.15590841591
2025-07-01 04:38:10.198,8625142.253263693,4901073.615712189,59743772.04488783,1031609.1224372371,1275711.227209542,208534.94609422665,-100138.07226003759
2025-07-01 04:38:15.198,5074696.978985424,3869760.400810509,41907840.00987377,158672.47379230923,1275711.2179068737,208536.3510138909,-100137.98861446959
2025-07-01 04:38:20.198,2936089.094433617,3197813.6801646077,23619787.059653904,,1275711.2086037355,208537.75601620082,-100137.90496327681
2025-07-01 04:38:25.198,2575000.300185051,3741402.9566811486,15860173.981925316,734154.9029026317,1275711.1993011201,208539.16096064355,-100137.82131488982
2025-07-01 04:38:30.198,723010.6740850867,3810532.9876571367,5022310.141745976,712788.3024833123,1275711.1899984994,208540.56593148754,-100137.73766423936
2025-07-01 04:38:35.198,1090775.3892391792,,8873791.3621806,1130351.898894714,1275711.1806963882,208541.9708444999,-100137.6540164036
2025-07-01 04:38:40.198,,,3056088.5972756045,,1275711.171394064,208543.37581198983,-100137.57036467106
2025-07-01 04:38:45.198,,,1482071.0435071746,,1275711.1620920936,208544.78074975713,-100137.48671401071
2025-07-01 04:38:50.198,388891.054977244,,7412264.580900377,,1275711.1527903203,208546.18568583578,-100137.40306280676
2025-07-01 04:38:55.198,,962532.9286603788,,,1275711.1434884407,208547.59064836425,-100137.31940938567
2025-07-01 04:39:00.198,,,1391418.7947530127,669928.3160050947,1275711.134186804,208548.99560922664,-100137.23575539829
2025-07-01 04:39:05.199,,,59796.044688762624,,1275711.1248852795,208550.40056840674,-100137.15210083826
2025-07-01 04:39:10.198,,,2876667.5389673263,,1275711.1155843532,208551.80546971413,-100137.06844905374
2025-07-01 04:39:15.199,,,1414761.1523734718,,1275711.1062831576,208553.21042555358,-100136.9847934168
2025-07-01 04:39:20.199,,,2793744.900858032,,1275711.0969820805,208554.6153797398,-100136.90113712725
2025-07-01 04:39:25.199,,,1383671.4640905634,,1275711.0876811643,208556.02033225814,-100136.81748030946
2025-07-01 04:39:30.199,,,1262672.4239313682,599140.9862823657,1275711.0783807854,208557.42522688746,-100136.7338263233
2025-07-01 04:39:35.199,,881978.4898440648,1132225.3790178483,627609.9539899429,1275711.069080272,208558.8301760686,-100136.65016841108
2025-07-01 04:39:40.199,310067.14067427977,,8213347.987895069,,1275711.059780001,208560.23509547143,-100136.56651155639
2025-07-01 04:39:45.199,62112.580134630436,,1781966.9859052016,,1275711.050479914,208561.64001320294,-100136.48285419226
2025-07-01 04:39:50.199,422223.23822380416,,6087046.478616452,,1275711.0411796803,208563.04498544874,-100136.39919289504
2025-07-01 04:39:55.199,,5410.647905567947,,4044711.3623382286,1275711.0318799722,208564.44989982783,-100136.31553441082
2025-07-01 04:40:00.199,,,3995470.1254172013,,1275711.022580182,208565.85484064938,-100136.23187365476
2025-07-01 04:40:05.199,,,,,1275711.0132808848,208567.2597236191,-100136.14821569266
2025-07-01 04:40:10.199,281892.27690855437,,8013029.348456759,,1275711.0039814638,208568.66466110494,-100136.06455384399
2025-07-01 04:40:15.199,,,3919315.5570195643,,1275710.9946823325,208570.069568839,-100135.9808931037
2025-07-01 04:40:20.199,,,,,1275710.9853830207,208571.47453107988,-100135.89722845284
2025-07-01 04:40:25.199,,,,,1275710.9760845948,208572.87937926312,-100135.81356992194
2025-07-01 04:40:30.199,785760.9264616559,,2731062.2050770605,,1275710.9667855797,208574.28433817634,-100135.72990412271
2025-07-01 04:40:35.199,3720.060459479806,,2664251.535920398,1293341.4942087382,1275710.957486902,208575.68926732993,-100135.64623946918
2025-07-01 04:40:40.199,,,3760317.3445913484,,1275710.9481885764,208577.09416670623,-100135.56257592031
2025-07-01 04:40:45.199,223838.56437165197,,7475248.105908703,,1275710.9388903799,208578.49906439366,-100135.47891175782
2025-07-01 04:40:50.199,,,3666060.5033394834,,1275710.9295924702,208579.90396041918,-100135.395247154
2025-07-01 04:40:55.199,,,1795850.1887864692,,1275710.9202942066,208581.3089110139,-100135.31157853594
2025-07-01 04:41:00.199,197059.21683313616,,4406063.2322111055,2109402.2812768025,1275710.910996697,208582.7137756206,-100135.22791440127
2025-07-01 04:41:05.200,,,,,1275710.9016990159,208584.11869473627,-100135.14424633572
2025-07-01 04:41:10.200,,,1735160.3371725415,,1275710.8924016044,208585.5235840883,-100135.0605794196
2025-07-01 04:41:15.200,1705900.254199361,4693223.2375908345,9213115.269859422,,1275710.8831042682,208586.92849954634,-100134.97691025294
2025-07-01 04:41:20.200,6921185.215020578,8533346.317937916,25915235.080833465,16883081.800675914,1275710.8738072931,208588.33335759214,-100134.893243859
2025-07-01 04:41:25.200,56049934.889776744,23763492.892991357,277820924.5787737,102065651.72269636,1275710.8645100973,208589.73829827568,-100134.80957191926
2025-07-01 04:41:30.200,188586161.8533757,132311089.47627749,966238005.5578339,286604602.66608316,1275710.85521319,208591.14320912617,-100134.72590108128
2025-07-01 04:41:35.200,242375644.04482934,120151925.99651346,1367545562.1792922,309543894.72443634,1275710.845916632,208592.5480899845,-100134.64223134599
2025-07-01 04:41:40.200,209599568.6297682,126767816.57151233,1185229517.8448782,243250853.96080834,1275710.8366201653,208593.95296884683,-100134.55856104329
2025-07-01 04:41:45.200,148460994.34603798,122538494.37918021,817995988.0024769,153656777.83300972,1275710.8273239213,208595.3578451293,-100134.4748901811
2025-07-01 04:41:50.200,108329380.6618136,88891156.25112098,624333917.7354655,96240490.77968806,1275710.8180276477,208596.76274845007,-100134.39121707593
2025-07-01 04:41:55.200,55642258.0141018,29012408.855252728,319074773.56580085,49498274.77956625,1275710.808731869,208598.16759422762,-100134.30754679412
2025-07-01 04:42:00.200,27349114.8751674,14634989.144488418,155817405.46294567,34425215.74225452,1275710.7994357022,208599.57252294032,-100134.22387088579
2025-07-01 04:42:05.200,12947066.524927841,10258556.447131053,80677243.27907401,8679407.645759907,1275710.790140013,208600.97739404623,-100134.1401977613
2025-07-01 04:42:10.200,9741763.094983013,5871405.59780985,73656095.66139036,4409502.332903192,1275710.78084444,208602.38229162694,-100134.05652245448
2025-07-01 04:42:15.200,6398053.88211358,5293410.51447573,47274537.031796165,1565693.1344165653,1275710.7715491168,208603.78715907704,-100133.97284820164
2025-07-01 04:42:20.200,5928776.243692873,790681.5482731408,49101477.54954883,,1275710.762253978,208605.1920250482,-100133.88917343417
2025-07-01 04:42:25.200,8606415.432477156,4943623.00661853,69024902.89738867,31100.07047892681,1275710.7529586414,208606.5969455319,-100133.80549471028
2025-07-01 04:42:30.200,4162714.91981547,4160456.7283095103,35388170.74034079,,1275710.7436638095,208608.00180818135,-100133.72181884712
2025-07-01 04:42:35.200,2839127.3284427654,4553583.149626051,21109180.69235348,,1275710.734369099,208609.40666919245,-100133.6381423311
