Time,integrated_flux_mod,integrated_flux_s15_mod,integrated_flux_s16_mod,integrated_flux_s17_mod,integrated_flux_s18_mod,integrated_flux_s19_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 06:05:20.244,42015625.000000015,4950000.0,48850000.0,171366666.6666667,333966666.6666666,84483333.33333333,1275701.5845120002,210003.6209111278,-100050.26945349749
2025-07-01 06:05:25.245,15273958.333333327,2416666.666666667,18983333.333333332,72166666.66666666,110366666.66666667,27350000.0,1275701.5753793917,210005.02413702916,-100050.18521700084
2025-07-01 06:05:30.245,11811458.333333334,4483333.333333334,25183333.333333332,48166666.666666664,79033333.33333333,16483333.333333334,1275701.5662471806,210006.4273331927,-100050.10098162928
2025-07-01 06:05:35.245,12440625.000000002,2683333.333333334,21516666.666666668,69500000.0,77433333.33333333,22483333.333333336,1275701.5571151283,210007.83052765852,-100050.01674570912
2025-07-01 06:05:40.245,23225000.000000004,6600000.0,36466666.666666664,76266666.66666667,159200000.0,38133333.333333336,1275701.5479828638,210009.23377660345,-100049.93250583485
2025-07-01 06:05:45.245,14877083.333333332,6866666.666666666,12550000.0,45500000.0,150933333.33333334,27016666.666666664,1275701.5388511715,210010.6369677127,-100049.84826880821
2025-07-01 06:05:50.245,10668750.0,466666.666666667,2950000.000000001,55633333.33333334,74400000.0,28883333.33333333,1275701.529719477,210012.04018518043,-100049.76402951486
2025-07-01 06:05:55.245,5931249.999999999,,1150000.000000001,28433333.333333332,52933333.33333333,5883333.333333332,1275701.5205883007,210013.44334491523,-100049.67979304749
2025-07-01 06:06:00.245,3739583.333333333,2333333.333333333,,18300000.000000004,34400000.0,9950000.0,1275701.511456882,210014.8465590363,-100049.59555261937
2025-07-01 06:06:05.245,,,83333.33333333302,,,1683333.333333332,1275701.502325841,210016.24974345078,-100049.51131331787
2025-07-01 06:06:10.245,,266666.666666667,,2566666.666666668,1733333.333333332,5683333.333333332,1275701.493194628,210017.65298231514,-100049.42707011313
2025-07-01 06:06:15.245,,,,,,,1275701.4840641143,210019.0561352951,-100049.34283137566
2025-07-01 06:06:20.245,422916.6666666679,,,,3733333.333333332,3150000.0,1275701.4749334631,210020.45934273064,-100049.25858873338
2025-07-01 06:06:25.245,,,,,2799999.9999999963,3883333.333333332,1275701.4658030327,210021.86252044205,-100049.17434717214
2025-07-01 06:06:30.245,1081249.999999999,933333.333333333,,6833333.333333332,16933333.333333332,,1275701.4566726268,210023.2657245322,-100049.09010339016
2025-07-01 06:06:35.245,,3200000.0,,,,5416666.666666666,1275701.4475428113,210024.6688708021,-100049.0058624149
2025-07-01 06:06:40.245,,,,,,1883333.333333332,1275701.4384127802,210026.07207155583,-100048.92161749938
2025-07-01 06:06:45.245,1693750.000000001,4066666.666666666,,,1333333.333333332,15349999.999999998,1275701.4292829116,210027.47527057747,-100048.83737201453
2025-07-01 06:06:50.245,,,,,,4616666.666666666,1275701.420153152,210028.87846797777,-100048.75312597095
2025-07-01 06:06:55.245,985416.666666667,666666.666666667,,,14666666.666666668,,1275701.4110238142,210030.2816356094,-100048.66888105712
2025-07-01 06:07:00.245,,,,,,,1275701.4018946108,210031.6848015855,-100048.58463558956
2025-07-01 06:07:05.246,,933333.333333333,,,,,1275701.3927654338,210033.08799392864,-100048.50038789434
2025-07-01 06:07:10.246,97916.66666666698,2200000.0,,,400000.0,1483333.333333333,1275701.383636578,210034.49115651235,-100048.41614126088
2025-07-01 06:07:15.246,560416.6666666688,2200000.0,,4166666.666666668,133333.3333333321,,1275701.374507674,210035.89434518304,-100048.33189244085
2025-07-01 06:07:20.246,,800000.0,,2566666.666666668,,7083333.333333332,1275701.3653792446,210037.2975044973,-100048.24764473207
2025-07-01 06:07:25.246,,,,,,2616666.666666666,1275701.35625065,210038.70069030471,-100048.16339475324
2025-07-01 06:07:30.246,,,,,,,1275701.347122492,210040.10384626934,-100048.07914591621
2025-07-01 06:07:35.246,,,,1233333.3333333358,,3150000.0,1275701.3379944677,210041.50700033284,-100047.99489651009
2025-07-01 06:07:40.246,,,,,,4550000.0,1275701.3288665928,210042.91015238338,-100047.91064653284
2025-07-01 06:07:45.246,,,,,3466666.666666668,,1275701.319738592,210044.31335797108,-100047.82639266207
2025-07-01 06:07:50.246,,,,,,,1275701.3106110967,210045.71650635614,-100047.74214156828
2025-07-01 06:07:55.246,31250.00000000093,666666.666666667,,,1066666.666666668,,1275701.301483768,210047.11965336144,-100047.65788992756
2025-07-01 06:08:00.246,,,,433333.3333333358,,2283333.333333332,1275701.2923563395,210048.5228271381,-100047.57363599661
2025-07-01 06:08:05.246,1035416.666666667,2133333.333333333,,833333.3333333358,,3016666.666666666,1275701.2832293632,210049.92597139385,-100047.48938321602
2025-07-01 06:08:10.246,,333333.333333333,,2833333.333333336,,,1275701.274102111,210051.3291701591,-100047.40512649855
2025-07-01 06:08:15.246,,,,,4666666.666666668,,1275701.2649758302,210052.73225461104,-100047.32087598304
2025-07-01 06:08:20.246,,,,,,,1275701.2558489493,210054.13544982922,-100047.23661813699
2025-07-01 06:08:25.246,,,,,,1816666.666666666,1275701.2467225858,210055.53858728384,-100047.15236312902
2025-07-01 06:08:30.246,,,,2033333.3333333358,5733333.333333332,4750000.0,1275701.2375962962,210056.94175105877,-100047.06810589664
2025-07-01 06:08:35.246,1514583.333333333,8333333.333333334,,9633333.333333332,,5950000.0,1275701.228470482,210058.3448571144,-100046.98385143245
2025-07-01 06:08:40.246,,1000000.0,,,,5816666.666666666,1275701.219344434,210059.7480175674,-100046.89959300059
2025-07-01 06:08:45.246,1727083.333333333,,1216666.666666667,,18399999.999999996,7550000.0,1275701.2102188733,210061.15114826133,-100046.81533579534
2025-07-01 06:08:50.246,2431249.9999999953,1600000.0,6550000.000000001,13233333.333333332,3199999.9999999963,8150000.0,1275701.2010929217,210062.55433346893,-100046.73107454635
2025-07-01 06:08:55.246,14027083.333333332,10266666.666666666,35616666.666666664,95233333.33333334,48800000.0,24216666.666666664,1275701.1919677956,210063.95743278088,-100046.64681783057
2025-07-01 06:09:00.247,42768750.00000001,31533333.333333336,171150000.0,296166666.6666667,127999999.99999999,42816666.666666664,1275701.1828424423,210065.3605865533,-100046.56255720195
2025-07-01 06:09:05.247,75089583.33333333,45266666.666666664,289416666.6666667,556300000.0,176533333.33333334,97816666.66666667,1275701.1737172594,210066.76373862638,-100046.47829599702
2025-07-01 06:09:10.247,102381249.99999999,41266666.666666664,337683333.3333334,614166666.6666666,408533333.3333333,181483333.3333333,1275701.1645924665,210068.1668609771,-100046.39403593063
2025-07-01 06:09:15.247,105110416.66666666,58000000.0,279416666.6666667,546966666.6666666,522799999.99999994,234750000.0,1275701.1554676269,210069.5700096891,-100046.30977358052
2025-07-01 06:09:20.247,93335416.6666667,41133333.333333336,160550000.0,423100000.0,555600000.0,262683333.33333334,1275701.1463431958,210070.9731286795,-100046.22551240103
2025-07-01 06:09:25.247,64618749.99999999,10200000.0,82883333.33333334,310833333.3333334,449200000.0,152016666.66666666,1275701.137218682,210072.37627405557,-100046.14124895341
2025-07-01 06:09:30.247,34347916.66666667,2733333.333333333,30950000.000000004,164566666.66666666,235600000.0,109483333.33333334,1275701.1280945241,210073.77938968866,-100046.05698663922
2025-07-01 06:09:35.247,13860416.666666664,5266666.666666666,10950000.0,61500000.0,99333333.33333333,46350000.0,1275701.1189705476,210075.18250363573,-100045.97272372851
2025-07-01 06:09:40.247,13197916.66666666,,19283333.333333336,75900000.0,96533333.33333333,17816666.666666664,1275701.1098467764,210076.58561591178,-100045.88846032001
2025-07-01 06:09:45.247,11560416.666666664,2000000.0,17083333.333333336,22300000.000000004,113866666.66666667,18683333.333333336,1275701.100722734,210077.9887826163,-100045.8041929201
2025-07-01 06:09:50.247,16527083.333333332,3533333.333333333,26483333.333333332,60166666.66666667,138533333.33333334,32883333.33333333,1275701.091599252,210079.3918915399,-100045.71992834273
2025-07-01 06:09:55.247,15393750.0,1733333.333333333,22216666.666666668,69233333.33333334,126399999.99999999,22283333.333333336,1275701.0824759612,210080.79499877983,-100045.63566322142
2025-07-01 06:10:00.247,7597916.666666667,266666.666666667,,34033333.33333333,76933333.33333333,8883333.333333332,1275701.0733528556,210082.19810434067,-100045.55139749683
2025-07-01 06:10:05.247,2910416.666666669,200000.0,6950000.000000001,26700000.000000004,7333333.333333332,14749999.999999998,1275701.064229662,210083.60123630328,-100045.46712959779
2025-07-01 06:10:10.247,2781249.999999999,1933333.333333333,5950000.000000001,33333.33333333582,40400000.0,9083333.333333332,1275701.0551066657,210085.00436658505,-100045.38286106812
2025-07-01 06:10:15.247,,266666.666666667,4083333.333333333,8700000.000000004,,1016666.666666666,1275701.0459842344,210086.40743904564,-100045.29859538632
2025-07-01 06:10:20.247,452083.333333333,,3083333.333333333,966666.6666666679,133333.3333333321,,1275701.0368613938,210087.81059402926,-100045.21432408865
2025-07-01 06:10:25.247,,1733333.333333333,,,,,1275701.0277390864,210089.21369120828,-100045.13005556748
2025-07-01 06:10:30.247,,,,3766666.666666668,,,1275701.0186168167,210090.6168147687,-100045.04578480497
2025-07-01 06:10:35.247,,,,,,8016666.666666666,1275701.009494939,210092.01988054375,-100044.96151684679
2025-07-01 06:10:40.247,352083.333333333,,,,22133333.333333332,5416666.666666666,1275701.000372996,210093.42300073814,-100044.87724497315
2025-07-01 06:10:45.247,202083.3333333321,,4016666.666666667,,,5616666.666666666,1275700.9912514326,210094.8260911893,-100044.79297425161
2025-07-01 06:10:50.248,339583.333333333,2000000.0,,9766666.666666668,,6016666.666666666,1275700.9821296323,210096.22923611815,-100044.70869957766
2025-07-01 06:10:55.247,,,1283333.333333333,,,,1275700.9730084515,210097.63229516544,-100044.62442937476
2025-07-01 06:11:00.248,,2333333.333333333,,,14533333.333333332,3350000.0,1275700.9638871788,210099.03540866685,-100044.54015525844
2025-07-01 06:11:05.248,,,750000.0000000009,,3866666.666666668,2350000.0,1275700.95476626,210100.43849241006,-100044.45588226867
2025-07-01 06:11:10.248,,,,,933333.3333333321,,1275700.945645303,210101.8416025193,-100044.37160703412
2025-07-01 06:11:15.248,385416.66666666605,,,,,6416666.666666666,1275700.936524726,210103.24468291298,-100044.28733290575
2025-07-01 06:11:20.248,1406250.0000000028,1866666.666666667,2550000.000000001,,14266666.666666668,,1275700.927403978,210104.6477897225,-100044.20305650111
2025-07-01 06:11:25.248,,,,,,3550000.0,1275700.9182835678,210106.05089482438,-100044.11877958436
2025-07-01 06:11:30.248,,400000.0,,,,2816666.666666666,1275700.9091634466,210107.4539701825,-100044.03450379806
2025-07-01 06:11:35.248,,,,,,,1275700.9000435364,210108.8570438686,-100043.95022742695
2025-07-01 06:11:40.248,772916.6666666651,,2016666.666666667,2566666.666666668,8933333.333333332,,1275700.8909237839,210110.26011587284,-100043.86595051386
2025-07-01 06:11:45.248,,,,,,3750000.0,1275700.8818039624,210111.66321427983,-100043.78167131223
2025-07-01 06:11:50.248,,1800000.0,,,,7150000.0,1275700.872684619,210113.0662829123,-100043.69739332353
2025-07-01 06:11:55.248,,2466666.666666667,,,,3483333.333333332,1275700.8635649793,210114.46940602508,-100043.61311129917
2025-07-01 06:12:00.248,,933333.333333333,2350000.000000001,,,,1275700.854446037,210115.87244326173,-100043.5288337883
2025-07-01 06:12:05.248,1227083.333333333,,5816666.666666667,2966666.666666668,,7416666.666666666,1275700.8453269291,210117.27553494612,-100043.44455238123
2025-07-01 06:12:10.248,664583.333333334,2266666.666666667,,,20666666.666666668,,1275700.8362081784,210118.67859689074,-100043.36027210054
2025-07-01 06:12:15.248,,466666.666666667,,,,,1275700.8270892175,210120.08171325858,-100043.27598784544
2025-07-01 06:12:20.248,77083.33333333209,,,1500000.0,3466666.666666668,2216666.666666666,1275700.817971085,210121.48471574456,-100043.19170976378
2025-07-01 06:12:25.248,,1800000.0,4083333.333333333,,,4083333.333333332,1275700.808852581,210122.8878287291,-100043.10742447025
2025-07-01 06:12:30.248,,,2816666.666666667,,,,1275700.7997342716,210124.29091206795,-100043.02314022748
2025-07-01 06:12:35.249,2714583.3333333293,2333333.333333333,,18433333.333333332,17733333.333333332,,1275700.7906163677,210125.69396561946,-100042.93885710766
2025-07-01 06:12:40.249,68750.0,1800000.0,,,,949999.9999999991,1275700.7814986273,210127.09701750308,-100042.85457343888
2025-07-01 06:12:45.249,289583.33333333116,4666666.666666666,,7633333.333333332,,749999.9999999991,1275700.7723810205,210128.50006769362,-100042.77028920274
2025-07-01 06:12:50.249,906250.0,1533333.333333333,,,,12549999.999999998,1275700.7632632693,210129.90317230075,-100042.68600106862
2025-07-01 06:12:55.249,1377083.3333333312,3066666.666666667,3550000.000000001,,11999999.999999996,8083333.333333332,1275700.7541460898,210131.30621913925,-100042.6017157227
2025-07-01 06:13:00.249,7872916.666666669,7866666.666666666,25350000.000000004,51100000.0,16399999.999999996,11616666.666666666,1275700.7450289347,210132.7092643102,-100042.51742976892
2025-07-01 06:13:05.249,18752083.333333325,17400000.0,72683333.33333334,127366666.66666667,51600000.0,16616666.666666666,1275700.7359120466,210134.11230779244,-100042.43314332067
2025-07-01 06:13:10.249,44606249.99999999,39466666.666666664,193950000.0,301900000.0,105599999.99999999,65749999.99999999,1275700.726795102,210135.5153776722,-100042.34885455621
2025-07-01 06:13:15.249,85110416.66666669,63200000.0,389750000.0,588700000.0,208400000.0,80883333.33333334,1275700.7176785674,210136.9184177654,-100042.2645670016
2025-07-01 06:13:20.249,120372916.66666664,60866666.666666664,482150000.0,825900000.0,366933333.3333333,143550000.0,1275700.7085621897,210138.32145621462,-100042.18027884571
2025-07-01 06:13:25.249,114197916.66666663,38800000.0,338950000.0,701366666.6666666,489333333.3333333,187483333.3333333,1275700.699445899,210139.72449301992,-100042.09599009843
2025-07-01 06:13:30.249,98247916.66666664,17066666.666666668,177150000.0,576833333.3333333,537600000.0,217816666.66666666,1275700.690329484,210141.1275842292,-100042.0116974258
2025-07-01 06:13:35.249,55397916.66666668,16733333.333333332,56683333.33333333,245633333.33333334,410533333.3333333,128616666.66666667,1275700.681213631,210142.5306176354,-100041.92740760121
2025-07-01 06:13:40.249,30189583.333333354,5866666.666666666,29350000.000000004,129233333.33333333,252266666.66666666,60150000.0,1275700.6720978408,210143.93364936774,-100041.84311715327
2025-07-01 06:13:45.249,14352083.33333334,533333.333333333,16150000.0,72833333.33333334,91733333.33333333,42350000.0,1275700.6629821402,210145.3367071662,-100041.75882451126
2025-07-01 06:13:50.249,10093750.000000004,,20216666.666666668,55500000.0,61600000.0,25216666.666666664,1275700.6538667395,210146.7397356284,-100041.6745329962
2025-07-01 06:13:55.249,12772916.666666668,3200000.0,20483333.333333336,41233333.33333334,98000000.0,28150000.0,1275700.6447511818,210148.1428186131,-100041.59023752523
2025-07-01 06:14:00.249,13331249.999999996,9733333.333333334,15150000.0,43500000.0,102133333.33333333,43350000.0,1275700.635636337,210149.5458156463,-100041.50594656589
2025-07-01 06:14:05.249,14256250.0,,10950000.0,74433333.33333334,99333333.33333333,25416666.666666664,1275700.6265212481,210150.9488668715,-100041.42165163188
2025-07-01 06:14:10.249,8843750.0,1600000.0,,37633333.33333333,87866666.66666666,18816666.666666664,1275700.617406494,210152.35188804817,-100041.33735784999
2025-07-01 06:14:15.249,3681249.999999999,2133333.333333333,7950000.000000001,10566666.666666668,26133333.333333332,17750000.0,1275700.6082917645,210153.75493470347,-100041.25306182634
2025-07-01 06:14:20.249,2035416.6666666614,600000.0,1616666.666666667,4833333.333333336,4133333.333333332,3216666.666666666,1275700.5991776602,210155.15792415664,-100041.16876865231
2025-07-01 06:14:25.249,268750.0,,,,6399999.999999996,,1275700.5900630774,210156.56099645287,-100041.08446978964
2025-07-01 06:14:30.249,539583.3333333321,,1083333.333333333,,,5883333.333333332,1275700.5809489915,210157.96401128874,-100041.00017374824
2025-07-01 06:14:35.250,,2266666.666666667,,,,1549999.999999999,1275700.5718349218,210159.36705273297,-100040.91587545525
2025-07-01 06:14:40.249,39583.333333333954,,,433333.3333333358,3733333.333333332,4150000.0,1275700.5627213966,210160.7700364297,-100040.83157999156
2025-07-01 06:14:45.250,,5733333.333333334,83333.33333333302,,,1683333.333333332,1275700.5536076901,210162.1730742043,-100040.74728061631
2025-07-01 06:14:50.250,,,,,,7350000.0,1275700.5444942457,210163.57611046862,-100040.66298067494
2025-07-01 06:14:55.250,,1066666.666666667,683333.333333333,,,483333.333333333,1275700.5353808356,210164.97914505462,-100040.57868015103
2025-07-01 06:15:00.250,,5866666.666666666,,,,,1275700.5262677418,210166.38214995014,-100040.49438072991
2025-07-01 06:15:05.250,,466666.666666667,1350000.000000001,,,1349999.999999999,1275700.517154879,210167.7851531632,-100040.41008074995
2025-07-01 06:15:10.250,,,,,,2816666.666666666,1275700.5080420482,210169.18818279135,-100040.32577858283
2025-07-01 06:15:15.250,,333333.333333333,1150000.000000001,,,4283333.333333332,1275700.4989294931,210170.59118263813,-100040.2414774592
2025-07-01 06:15:20.250,,,,,,7283333.333333332,1275700.489817226,210171.99418079676,-100040.15717586642
2025-07-01 06:15:25.250,,,,,,3350000.0,1275700.4807049665,210173.39717731325,-100040.0728736404
2025-07-01 06:15:30.250,,,,5766666.666666668,,2616666.666666666,1275700.4715926289,210174.80022821776,-100039.98856751237
2025-07-01 06:15:35.250,,,3150000.000000001,966666.6666666679,,3083333.333333332,1275700.462480797,210176.20322135586,-100039.90426416288
2025-07-01 06:15:40.250,,,,,,549999.9999999991,1275700.4533691413,210177.6062128092,-100039.81996030372
2025-07-01 06:15:45.250,147916.66666666605,,,5366666.666666668,,,1275700.4442575597,210179.00920260564,-100039.73565580073
2025-07-01 06:15:50.250,,,,,,9350000.0,1275700.4351460827,210180.41221877,-100039.65134913265
2025-07-01 06:15:55.250,,,,,9066666.666666668,1216666.666666666,1275700.4260349132,210181.8152051794,-100039.56704354036
2025-07-01 06:16:00.250,,,,4700000.0,3999999.9999999963,,1275700.4169237462,210183.21821800756,-100039.48273573566
2025-07-01 06:16:05.250,,,,,,,1275700.4078127276,210184.62122914038,-100039.39842732949
2025-07-01 06:16:10.250,,,,,11866666.666666668,1816666.666666666,1275700.3987020464,210186.024210532,-100039.31412008416
2025-07-01 06:16:15.251,,,483333.333333333,,,7416666.666666666,1275700.3895914159,210187.4272182648,-100039.22981061612
2025-07-01 06:16:20.250,,,,,,,1275700.380481242,210188.83016827848,-100039.14550384972
2025-07-01 06:16:25.251,,5466666.666666666,,,,3083333.333333332,1275700.3713709197,210190.23317266782,-100039.061193245
2025-07-01 06:16:30.251,527083.333333333,933333.333333333,4016666.666666667,10300000.000000004,,,1275700.362260978,210191.6361473371,-100038.9768837326
2025-07-01 06:16:35.251,,1933333.333333333,,,,1149999.999999999,1275700.3531507356,210193.03917647834,-100038.89257028542
2025-07-01 06:16:40.251,,,,,1733333.333333332,,1275700.3440412972,210194.4421197628,-100038.80826133216
2025-07-01 06:16:45.251,,3533333.333333333,,,,4283333.333333332,1275700.3349316479,210195.84511743314,-100038.7239484642
2025-07-01 06:16:50.251,,1666666.666666667,683333.333333333,,,2283333.333333332,1275700.3258223657,210197.2480853969,-100038.6396367228
2025-07-01 06:16:55.251,,,6816666.666666667,,,1683333.333333332,1275700.3167130104,210198.65107974678,-100038.55532270618
2025-07-01 06:17:00.251,,466666.666666667,,,,,1275700.3076042482,210200.05401628342,-100038.47101152223
2025-07-01 06:17:05.251,747916.6666666679,6066666.666666666,8083333.333333333,,266666.6666666642,6683333.333333332,1275700.2984950633,210201.45703535748,-100038.38669472432
2025-07-01 06:17:10.251,6481250.000000003,133333.33333333302,39816666.666666664,28566666.666666668,18533333.333333332,6750000.0,1275700.289386268,210202.86002465908,-100038.30237903044
2025-07-01 06:17:15.251,19918750.000000004,18066666.666666668,79883333.33333334,119100000.00000001,63600000.0,18883333.333333336,1275700.280277796,210204.26298423682,-100038.21806445834
2025-07-01 06:17:20.251,47622916.666666664,35133333.333333336,213216666.66666666,335500000.0,87600000.0,49883333.33333333,1275700.2711695142,210205.66594212764,-100038.13374934247
2025-07-01 06:17:25.251,89485416.66666666,68200000.0,383550000.0,602833333.3333333,239466666.66666666,83950000.0,1275700.2620613447,210207.06889834767,-100038.04943364073
2025-07-01 06:17:30.251,129247916.66666664,88200000.0,484616666.6666667,828566666.6666666,458400000.0,150150000.0,1275700.2529530544,210208.4719089995,-100037.96511403378
2025-07-01 06:17:35.251,140289583.33333334,46600000.0,446816666.6666667,898166666.6666666,579733333.3333334,209616666.66666666,1275700.2438453007,210209.87486185844,-100037.88079724251
2025-07-01 06:17:40.251,93560416.66666669,32533333.333333336,255483333.3333333,465900000.0,469200000.0,201750000.0,1275700.2347376705,210211.27781303757,-100037.79647983803
2025-07-01 06:17:45.251,55518750.0,19333333.333333332,75616666.66666667,201366666.66666666,412800000.0,153883333.3333333,1275700.2256302172,210212.68076254308,-100037.71216192388
2025-07-01 06:17:50.251,29131249.999999996,7000000.0,38950000.0,82300000.0,241466666.66666666,73150000.0,1275700.2165227595,210214.08373843503,-100037.6278417309
2025-07-01 06:17:55.251,14364583.33333332,1866666.666666667,19683333.333333336,74300000.0,85866666.66666666,33750000.0,1275700.2074156145,210215.4866845782,-100037.54352267325
2025-07-01 06:18:00.251,10064583.333333332,2133333.333333333,16216666.666666668,17233333.333333332,82133333.33333333,24350000.0,1275700.1983086967,210216.88962903968,-100037.45920306316
2025-07-01 06:18:05.251,12352083.333333328,333333.333333333,21750000.0,41100000.0,84533333.33333333,20150000.0,1275700.1892018975,210218.2925718294,-100037.37488285347
2025-07-01 06:18:10.251,11631249.999999996,6266666.666666666,20483333.333333336,22966666.666666668,107066666.66666667,22083333.333333336,1275700.1800950025,210219.69556903042,-100037.29055880336
2025-07-01 06:18:15.251,16064583.333333332,466666.666666667,20816666.666666668,68700000.0,126266666.66666667,25683333.333333336,1275700.1709885339,210221.09850844677,-100037.20623746875
2025-07-01 06:18:20.252,5418749.999999999,1733333.333333333,750000.0000000009,32433333.333333332,43600000.0,16083333.333333334,1275700.161882258,210222.50144620962,-100037.12191559724
2025-07-01 06:18:25.252,3343750.000000001,4933333.333333334,2550000.000000001,,29733333.333333332,8816666.666666666,1275700.1527760485,210223.9044103398,-100037.03759150318
2025-07-01 06:18:30.252,1327083.333333333,,1216666.666666667,,27999999.999999996,7550000.0,1275700.1436700725,210225.30734473042,-100036.95326850179
2025-07-01 06:18:35.252,,,,,,3683333.333333332,1275700.1345639569,210226.710333579,-100036.86894157692
2025-07-01 06:18:40.252,560416.666666666,,1616666.666666667,,13999999.999999996,,1275700.1254585043,210228.11323655315,-100036.78461912612
2025-07-01 06:18:45.252,,,2816666.666666667,,,4416666.666666666,1275700.1163529337,210229.51619398544,-100036.70029277739
2025-07-01 06:18:50.252,,,616666.666666667,1366666.666666668,,,1275700.1072476497,210230.91912166562,-100036.61596754519
2025-07-01 06:18:55.252,,1400000.0,,,,,1275700.0981424376,210232.32207572003,-100036.53164008335
2025-07-01 06:19:00.252,,,,,,,1275700.0890376812,210233.72497197922,-100036.44731538801
2025-07-01 06:19:05.252,64583.33333333302,400000.0,,,9199999.999999996,,1275700.0799325956,210235.1279507655,-100036.36298510066
2025-07-01 06:19:10.252,,333333.333333333,,,,1149999.999999999,1275700.0708280355,210236.53087170736,-100036.27865762875
2025-07-01 06:19:15.252,,,,,,949999.9999999991,1275700.0617234064,210237.93381901487,-100036.19432784762
2025-07-01 06:19:20.252,214583.33333333302,5066666.666666666,,,,1083333.333333333,1275700.0526192512,210239.33673662017,-100036.1099993207
2025-07-01 06:19:25.252,,,2816666.666666667,,,4416666.666666666,1275700.043515176,210240.73965254927,-100036.0256701294
2025-07-01 06:19:30.252,2083.333333333954,6000000.0,,,12266666.666666668,5283333.333333332,1275700.03441105,210242.14259489148,-100035.9413387021
2025-07-01 06:19:35.252,,,4750000.000000001,,,1416666.666666666,1275700.025307205,210243.54553550162,-100035.85700673255
2025-07-01 06:19:40.252,,,2816666.666666667,166666.6666666679,,,1275700.0162034458,210244.94847444945,-100035.77267416485
2025-07-01 06:19:45.252,,1933333.333333333,,,,,1275700.007100218,210246.35135531012,-100035.68834445724
2025-07-01 06:19:50.252,,1266666.666666667,,12966666.666666668,,,1275699.9979969026,210247.75429096803,-100035.60401083954
2025-07-01 06:19:55.252,460416.66666666605,800000.0,,,19466666.666666668,,1275699.9888937995,210249.157196999,-100035.51967825007
2025-07-01 06:20:00.253,147916.66666666884,,,,133333.3333333321,3083333.333333332,1275699.979790736,210250.5601293117,-100035.43534347205
2025-07-01 06:20:05.252,,,1016666.666666667,,,7350000.0,1275699.9706882136,210251.96300360703,-100035.35101148067
2025-07-01 06:20:10.253,,,,3233333.333333336,,,1275699.9615853159,210253.3659600096,-100035.26667390188
2025-07-01 06:20:15.253,,466666.666666667,,3766666.666666668,,,1275699.9524829607,210254.7688577622,-100035.18233911798
2025-07-01 06:20:20.253,,,,,,,1275699.9433805891,210256.17178249257,-100035.09800208133
2025-07-01 06:20:25.253,77083.33333333395,600000.0,3350000.000000001,,10933333.333333332,3283333.333333332,1275699.9342787066,210257.57464976548,-100035.01366785902
2025-07-01 06:20:30.253,,,,12966666.666666668,,,1275699.9251766559,210258.9775718112,-100034.92932967748
2025-07-01 06:20:35.253,,133333.33333333302,683333.333333333,,,,1275699.9160750015,210260.3804643284,-100034.84499266837
2025-07-01 06:20:40.253,,2200000.0,,,,4750000.0,1275699.9069730074,210261.78341134303,-100034.76065166673
2025-07-01 06:20:45.253,393750.00000000093,,,,8666666.666666668,2616666.666666666,1275699.8978717627,210263.18630016808,-100034.67631353257
2025-07-01 06:20:50.253,,,8083333.333333333,,,,1275699.8887705572,210264.58918754992,-100034.59197483829
2025-07-01 06:20:55.253,468749.99999999907,6666666.666666666,,,,7483333.333333332,1275699.8796693566,210265.99210130595,-100034.50763384486
2025-07-01 06:21:00.253,,,,,7333333.333333332,883333.333333333,1275699.8705685525,210267.3949853333,-100034.42329402186
2025-07-01 06:21:05.253,,,,2566666.666666668,,149999.99999999907,1275699.8614678597,210268.79786770538,-100034.33895361994
2025-07-01 06:21:10.253,1027083.333333333,,483333.333333333,966666.6666666679,2799999.9999999963,6483333.333333332,1275699.85236716,210270.20077644987,-100034.25461094605
2025-07-01 06:21:15.253,2402083.333333335,1933333.333333333,,6033333.333333332,,4283333.333333332,1275699.8432666084,210271.6036834992,-100034.17026774376
2025-07-01 06:21:20.253,7127083.333333327,5466666.666666666,21150000.0,30433333.333333332,26399999.999999996,12949999.999999998,1275699.8341664732,210273.0065608127,-100034.08592566458
2025-07-01 06:21:25.253,19014583.333333332,14800000.0,77950000.0,108833333.33333333,50400000.0,37950000.0,1275699.8250664752,210274.40943644042,-100034.0015830113
2025-07-01 06:21:30.253,48572916.66666668,41600000.0,177350000.0,366700000.0,130933333.33333333,39216666.666666664,1275699.8159666953,210275.81231040298,-100033.91723983269
2025-07-01 06:21:35.253,90381250.00000003,67666666.66666667,344616666.6666667,670033333.3333333,214933333.33333334,100416666.66666667,1275699.806866766,210277.2152107691,-100033.83289434377
2025-07-01 06:21:40.253,119518749.99999994,60000000.0,463950000.0,822300000.0,381066666.6666666,139616666.66666666,1275699.7977673295,210278.61808136397,-100033.74855001288
2025-07-01 06:21:45.253,119852083.33333331,53466666.666666664,388616666.6666667,773366666.6666666,442133333.3333333,216616666.66666666,1275699.788667863,210280.020978339,-100033.66420346504
2025-07-01 06:21:50.254,84381249.99999999,37933333.333333336,197416666.66666666,425233333.3333334,486533333.3333333,145150000.0,1275699.7795685153,210281.42387361077,-100033.57985628338
2025-07-01 06:21:55.254,56352083.333333336,11133333.333333334,77816666.66666667,243766666.66666666,412266666.6666666,134616666.66666666,1275699.7704695715,210282.82673916902,-100033.49551027914
