Time,integrated_flux_mod,integrated_flux_s15_mod,integrated_flux_s16_mod,integrated_flux_s17_mod,integrated_flux_s18_mod,integrated_flux_s19_mod,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-02 04:57:55.988,40125000.0,35083333.333333336,53766666.666666664,244600000.0,207800000.0,48366666.666666664,1275580.6436248024,232882.5818387436,-98586.63529073837
2025-07-02 04:58:00.989,61712499.99999998,47883333.333333336,64300000.0,364200000.0,356733333.3333334,69166666.66666667,1275580.6384772426,232883.9563679775,-98586.5418051033
2025-07-02 04:58:05.989,41362499.99999998,24750000.0,44233333.333333336,231133333.33333334,254199999.99999997,47233333.333333336,1275580.6333299037,232885.33092288423,-98586.44831705996
2025-07-02 04:58:10.989,16958333.33333333,6883333.333333334,16900000.0,137400000.0,73266666.66666667,17833333.333333332,1275580.6281830638,232886.70542103087,-98586.35483212431
2025-07-02 04:58:15.989,3379166.666666666,,2833333.333333334,24466666.666666668,13800000.000000004,13366666.666666668,1275580.623036306,232888.07999984233,-98586.26134108746
2025-07-02 04:58:20.989,1574999.999999999,,,23399999.999999996,9266666.666666668,,1275580.617889886,232889.4545493685,-98586.16785132303
2025-07-02 04:58:25.989,2424999.999999998,3750000.000000001,9100000.0,2066666.6666666642,13533333.333333332,3700000.0,1275580.6127438897,232890.8290696016,-98586.07436286012
2025-07-02 04:58:30.989,3491666.666666666,883333.333333334,3233333.333333334,29666666.666666668,12200000.000000004,2766666.666666666,1275580.607598273,232892.20358801793,-98585.98087389697
2025-07-02 04:58:35.989,12408333.333333338,883333.333333334,3300000.0,96733333.33333333,75933333.33333334,4566666.666666666,1275580.6024528942,232893.5781046542,-98585.887384322
2025-07-02 04:58:40.989,7545833.333333334,,2166666.666666666,53800000.0,60466666.66666667,5433333.333333334,1275580.5973077721,232894.95264697593,-98585.7938923366
2025-07-02 04:58:45.989,3387499.999999998,750000.0000000009,1366666.666666667,21799999.999999996,17533333.333333332,766666.666666666,1275580.592163051,232896.32716001605,-98585.70040163392
2025-07-02 04:58:50.989,529166.666666666,,,2333333.333333332,4466666.666666668,3900000.0,1275580.587018523,232897.70169873018,-98585.60690851108
2025-07-02 04:58:55.989,,,,,,3700000.0,1275580.5818744726,232899.07620816396,-98585.51341672003
2025-07-02 04:59:00.989,,1150000.000000001,,4200000.0,,7033333.333333332,1275580.576730557,232900.45074326138,-98585.41992246464
2025-07-02 04:59:05.989,,,,,2600000.0,1300000.0,1275580.5715871078,232901.82524909408,-98585.32642952213
2025-07-02 04:59:10.989,283333.33333333395,3950000.000000001,,2466666.666666664,4733333.333333336,,1275580.566443935,232903.19975312086,-98585.23293601861
2025-07-02 04:59:15.989,,,,,333333.3333333358,,1275580.5613010465,232904.5742828434,-98585.1394401238
2025-07-02 04:59:20.989,579166.666666666,,5900000.0,,8066666.666666668,5700000.0,1275580.5561584295,232905.94881076858,-98585.04594360816
2025-07-02 04:59:25.989,479166.66666666605,,,13000000.0,5533333.333333336,,1275580.551016283,232907.32330939188,-98584.952448431
2025-07-02 04:59:30.989,,,,6866666.666666664,,1366666.666666666,1275580.545874351,232908.69780624352,-98584.85895269661
2025-07-02 04:59:35.989,,,,4333333.333333332,333333.3333333358,100000.0,1275580.5407326815,232910.07232875304,-98584.76545453147
2025-07-02 04:59:40.989,,,,733333.3333333321,,,1275580.5355914948,232911.44682196598,-98584.6719576777
2025-07-02 04:59:45.989,1337500.000000001,2550000.000000001,,23266666.666666668,,1166666.666666666,1275580.530450503,232912.8213134182,-98584.57846024097
2025-07-02 04:59:50.989,,,233333.33333333302,3800000.0,,1566666.666666666,1275580.5253098798,232914.1958030443,-98584.48496225133
2025-07-02 04:59:55.990,729166.666666666,,1300000.0,2333333.333333332,10866666.666666668,,1275580.5201693843,232915.57034587453,-98584.39145996876
2025-07-02 05:00:00.990,,,3566666.666666666,3666666.666666664,,3233333.333333334,1275580.5150293447,232916.94485939434,-98584.29795897868
2025-07-02 05:00:05.990,624999.9999999991,,3633333.333333334,333333.3333333321,6733333.333333336,,1275580.509889714,232918.3193161279,-98584.20446120732
2025-07-02 05:00:10.990,520833.3333333321,,,,21133333.333333332,,1275580.5047502418,232919.69382606755,-98584.11095907481
2025-07-02 05:00:15.990,1008333.3333333321,,,22999999.999999996,,,1275580.4996112844,232921.06830668222,-98584.01745831815
2025-07-02 05:00:20.990,870833.3333333312,1016666.666666667,3566666.666666666,,,1433333.333333334,1275580.4944723523,232922.4428404685,-98583.92395323986
2025-07-02 05:00:25.990,291666.666666667,816666.666666667,1500000.0,2733333.333333332,,2566666.666666666,1275580.4893340454,232923.81728999657,-98583.83045318589
2025-07-02 05:00:30.990,1708333.333333332,,,13933333.333333332,9533333.333333332,,1275580.484195807,232925.1917927361,-98583.73694882932
2025-07-02 05:00:35.990,,750000.0000000009,,,,,1275580.4790579968,232926.56626617347,-98583.64344575326
2025-07-02 05:00:40.990,,1883333.333333334,,10066666.666666664,,,1275580.473920622,232927.9407377767,-98583.54994219408
2025-07-02 05:00:45.990,695833.333333334,5883333.333333334,,3133333.333333332,8866666.666666668,,1275580.468783396,232929.31520763866,-98583.45643801457
2025-07-02 05:00:50.990,225000.0,,,3266666.666666664,2600000.0,,1275580.463646523,232930.68970314277,-98583.36293141957
2025-07-02 05:00:55.990,,,,4066666.666666664,,,1275580.4585097856,232932.06422436584,-98583.26942240773
2025-07-02 05:01:00.990,,1083333.333333334,,,,,1275580.4533736838,232933.43866130392,-98583.17591843248
2025-07-02 05:01:05.990,2154166.666666666,,,23399999.999999996,1266666.666666668,,1275580.4482376762,232934.8131514374,-98583.08241016627
2025-07-02 05:01:10.990,,416666.666666667,,1133333.333333332,,,1275580.4431021158,232936.18761226934,-98582.98890321277
2025-07-02 05:01:15.990,1329166.666666665,2816666.666666667,,14466666.666666664,,,1275580.4379668513,232937.56209875352,-98582.89539382706
2025-07-02 05:01:20.990,466666.66666666605,,500000.0,4733333.333333332,8066666.666666668,2100000.0,1275580.4328319354,232938.93652850756,-98582.80188759015
2025-07-02 05:01:25.990,912500.0,,,,9533333.333333332,,1275580.4276971333,232940.31103894158,-98582.70837520447
2025-07-02 05:01:30.990,2154166.666666666,,366666.666666667,4466666.666666664,21800000.000000004,1900000.0,1275580.4225627882,232941.68549256516,-98582.61486598774
2025-07-02 05:01:35.991,1187499.9999999972,3416666.666666667,,13266666.666666664,11933333.333333332,,1275580.417428723,232943.05997185718,-98582.52135435917
2025-07-02 05:01:40.991,1549999.9999999981,2083333.333333334,,14066666.666666664,6600000.0,,1275580.4122950064,232944.43442186358,-98582.42784399615
2025-07-02 05:01:45.991,579166.666666666,,500000.0,1133333.333333332,,3900000.0,1275580.4071616405,232945.80886980848,-98582.33433309908
2025-07-02 05:01:50.991,625000.0,,6300000.0,9133333.333333332,,,1275580.4020284284,232947.18337132098,-98582.2408179313
2025-07-02 05:01:55.991,7095833.333333335,3266666.6666666665,3266666.6666666665,38933333.333333336,19466666.666666668,8133333.333333333,1275580.3968958918,232948.55776112058,-98582.14730961475
2025-07-02 05:02:00.991,11736458.333333336,9816666.666666668,16833333.333333332,60866666.66666666,55500000.0,24683333.333333336,1275580.3917632904,232949.932258985,-98582.05379332794
2025-07-02 05:02:05.991,39578124.99999998,31016666.666666668,41233333.333333336,280066666.6666666,166433333.33333334,63816666.666666664,1275580.3866312194,232951.30669977723,-98581.9602802099
2025-07-02 05:02:10.991,60294791.666666664,32949999.999999996,71433333.33333333,375666666.6666666,338966666.6666667,84883333.33333334,1275580.3814992963,232952.68116596705,-98581.86676461896
2025-07-02 05:02:15.991,38794791.666666664,24216666.666666664,59166666.66666667,219533333.33333334,231233333.33333334,50150000.0,1275580.3763679322,232954.055574472,-98581.77325220278
2025-07-02 05:02:20.991,19369791.666666668,3150000.0,10166666.666666668,103800000.0,141500000.0,24683333.333333336,1275580.371236658,232955.43003685138,-98581.67973548907
2025-07-02 05:02:25.991,3253124.999999997,1483333.333333333,14966666.666666664,10733333.333333332,25233333.333333336,12950000.0,1275580.3661058699,232956.8044702551,-98581.58622012945
2025-07-02 05:02:30.991,669791.6666666642,16666.666666666046,,,6833333.333333332,3483333.333333333,1275580.360975145,232958.17895719354,-98581.49270047038
2025-07-02 05:02:35.991,,,11033333.333333332,,1233333.333333332,2683333.333333333,1275580.3558448993,232959.55338754435,-98581.39918394142
2025-07-02 05:02:40.991,3453125.000000001,2816666.666666666,9433333.333333332,9533333.333333332,16966666.666666664,12150000.0,1275580.350715084,232960.9278161071,-98581.30566688313
2025-07-02 05:02:45.991,8032291.666666665,,9500000.0,44866666.66666667,60566666.66666667,7350000.000000001,1275580.3455854035,232962.30226999603,-98581.21214740473
2025-07-02 05:02:50.991,10111458.333333332,1483333.333333333,8500000.0,60466666.66666666,91500000.0,11350000.0,1275580.340456163,232963.6766948149,-98581.11862919509
2025-07-02 05:02:55.991,2448958.333333331,4883333.333333333,1966666.666666666,27933333.333333332,,6550000.000000001,1275580.3353271594,232965.05111783167,-98581.02511044004
2025-07-02 05:03:00.991,2273958.333333331,,4833333.333333333,35400000.0,4700000.0,6016666.666666667,1275580.3301984794,232966.4255665132,-98580.93158925063
2025-07-02 05:03:05.991,1423958.333333333,,3633333.333333333,11400000.0,12700000.0,,1275580.325070044,232967.8000134707,-98580.83806750388
2025-07-02 05:03:10.991,1948958.333333333,,,40333333.33333333,166666.6666666679,1883333.333333333,1275580.3199420455,232969.17443111088,-98580.74454705638
2025-07-02 05:03:15.991,65624.99999999907,,6766666.666666667,1000000.0,,6350000.000000001,1275580.314814317,232970.54884692398,-98580.65102605475
2025-07-02 05:03:20.991,769791.6666666651,,3099999.999999999,9400000.0,1100000.0,2683333.333333333,1275580.3096869942,232971.92326094973,-98580.55750450527
2025-07-02 05:03:25.991,661458.3333333312,,366666.66666666605,1533333.333333332,6300000.0,5016666.666666667,1275580.3045597856,232973.29772811366,-98580.46397865604
2025-07-02 05:03:30.991,1798958.333333333,,366666.66666666605,8200000.0,19633333.333333336,6683333.333333333,1275580.2994329943,232974.67213855113,-98580.37045596575
2025-07-02 05:03:35.991,523958.33333333116,,1566666.666666666,12866666.666666668,,1150000.0,1275580.2943065849,232976.04654718668,-98580.27693270223
2025-07-02 05:03:40.992,1007291.6666666651,283333.333333333,,17266666.666666668,,7550000.000000001,1275580.2891804064,232977.42098150964,-98580.18340702337
2025-07-02 05:03:45.992,2136458.333333333,,1366666.666666666,2600000.0,25233333.333333336,,1275580.28405466,232978.79538651428,-98580.0898826783
2025-07-02 05:03:50.992,,,,,,1616666.666666667,1275580.278929207,232980.16978974416,-98579.99635774462
2025-07-02 05:03:55.992,,,,,7766666.666666668,5150000.000000001,1275580.2738040187,232981.54419115183,-98579.9028322706
2025-07-02 05:04:00.992,2490624.999999997,1216666.666666666,,12733333.333333332,23366666.666666664,,1275580.2686789574,232982.9186457885,-98579.80930245755
2025-07-02 05:04:05.992,,,33333.33333333302,333333.3333333321,,,1275580.263554518,232984.2930436027,-98579.71577587072
2025-07-02 05:04:10.992,182291.6666666651,,,333333.3333333321,7900000.0,1216666.666666667,1275580.2584302998,232985.66743960994,-98579.62224869948
2025-07-02 05:04:15.992,,,,,,2350000.000000001,1275580.2533064345,232987.04183384712,-98579.5287209563
2025-07-02 05:04:20.992,1586458.333333332,3016666.666666666,100000.0,7133333.333333332,8300000.0,7816666.666666667,1275580.2481827275,232988.41625373368,-98579.43519077456
2025-07-02 05:04:25.992,307291.66666666325,,,5533333.333333332,17366666.666666664,150000.0,1275580.2430593325,232989.7906718766,-98579.34166002483
2025-07-02 05:04:30.992,,4283333.333333333,,,4166666.666666668,,1275580.23793654,232991.16503315873,-98579.24813248118
2025-07-02 05:04:35.992,,,,,,3616666.666666667,1275580.232813779,232992.53947517043,-98579.1545988145
2025-07-02 05:04:40.992,,,966666.666666666,,,550000.0,1275580.22769144,232993.9138603994,-98579.06106824521
2025-07-02 05:04:45.992,707291.666666666,,,4733333.333333332,12833333.333333336,1616666.666666667,1275580.2225694535,232995.2882438203,-98578.96753716422
2025-07-02 05:04:50.992,,,6033333.333333333,,3766666.666666668,,1275580.2174476825,232996.66262545812,-98578.87400544563
2025-07-02 05:04:55.992,65624.99999999907,,33333.33333333302,9800000.0,7766666.666666668,,1275580.2123263036,232998.03703275078,-98578.78047138284
2025-07-02 05:05:00.992,,,6099999.999999999,6333333.333333332,,2083333.333333333,1275580.207205285,232999.41141077576,-98578.68693861121
2025-07-02 05:05:05.992,,16666.666666666046,,,,16666.666666666977,1275580.2020844156,233000.78581449174,-98578.5934033891
2025-07-02 05:05:10.992,,,3966666.666666667,,,3550000.000000001,1275580.1969640239,233002.16018891116,-98578.49986947823
2025-07-02 05:05:15.992,853124.9999999981,,1500000.0,15666666.666666668,,1083333.333333334,1275580.1918438077,233003.53458902836,-98578.40633313538
2025-07-02 05:05:20.993,1148958.333333332,,,19266666.666666668,,1150000.0,1275580.1867238753,233004.90898733487,-98578.31279621093
2025-07-02 05:05:25.992,1998958.3333333293,,300000.0,37666666.66666667,,3150000.000000001,1275580.1816045395,233006.28332885346,-98578.21926250769
2025-07-02 05:05:30.993,936458.3333333312,,,,14833333.333333336,2083333.333333333,1275580.1764853445,233007.65772356503,-98578.12572449795
2025-07-02 05:05:35.993,,,,3666666.666666664,,,1275580.1713663852,233009.0321164389,-98578.03218590852
2025-07-02 05:05:40.993,86458.33333333116,1016666.666666666,,,,7016666.666666667,1275580.1662478081,233010.40650759015,-98577.9386467475
2025-07-02 05:05:45.993,,,3166666.666666667,,,4350000.000000001,1275580.161129697,233011.78084188214,-98577.84511079983
2025-07-02 05:05:50.993,1707291.666666665,1283333.333333333,4899999.999999999,16466666.666666668,,7683333.333333333,1275580.156011785,233013.15522939494,-98577.75157055032
2025-07-02 05:05:55.993,1278124.999999999,,,21933333.333333332,,,1275580.1508941604,233014.529587628,-98577.6580315755
2025-07-02 05:06:00.993,253125.0,,3433333.333333333,,8566666.666666668,3016666.666666667,1275580.1457768255,233015.90397149877,-98577.56449016114
2025-07-02 05:06:05.993,3423958.333333335,1683333.333333333,8966666.666666668,5266666.666666664,30433333.333333336,10283333.333333336,1275580.1406598003,233017.27835360184,-98577.47094822483
2025-07-02 05:06:10.993,9423958.333333332,7616666.666666667,9566666.666666668,51266666.66666666,65100000.0,2750000.000000001,1275580.135543138,233018.6527064285,-98577.37740756641
2025-07-02 05:06:15.993,39903125.0,22750000.0,59166666.66666667,223800000.0,231633333.33333334,55483333.33333333,1275580.1304267156,233020.02708494556,-98577.28386447893
2025-07-02 05:06:20.993,61444791.66666665,52216666.66666667,123900000.0,287133333.3333333,344033333.3333333,83550000.0,1275580.1253108908,233021.4014066475,-98577.19032459223
2025-07-02 05:06:25.993,47198958.33333334,27683333.333333332,76433333.33333333,257400000.00000003,248433333.3333333,88083333.33333334,1275580.1201950582,233022.77578155836,-98577.09678037424
2025-07-02 05:06:30.993,16286458.333333325,7483333.333333333,18766666.666666664,106866666.66666666,89100000.0,21483333.333333336,1275580.1150797172,233024.1501271699,-98577.00323750637
2025-07-02 05:06:35.993,5794791.666666663,6683333.333333333,8366666.666666667,30999999.999999996,40700000.0,6483333.333333333,1275580.109964563,233025.5245259402,-98576.90969036915
2025-07-02 05:06:40.993,511458.3333333321,,1766666.666666666,20333333.333333332,,,1275580.1048500678,233026.89881297,-98576.81615006976
2025-07-02 05:06:45.993,1298958.333333333,,366666.66666666605,15133333.333333332,,10083333.333333336,1275580.0997354065,233028.27320817826,-98576.72260174091
2025-07-02 05:06:50.993,4178124.999999997,5083333.333333333,5499999.999999999,28733333.333333332,26700000.0,3416666.666666667,1275580.094621281,233029.6475465897,-98576.62905660976
2025-07-02 05:06:55.993,6094791.666666667,1216666.666666666,1500000.0,41000000.0,45233333.33333333,10550000.0,1275580.0895074648,233031.021910683,-98576.53550903936
2025-07-02 05:07:00.993,7540624.999999997,,3499999.999999999,56600000.0,51366666.66666667,9616666.666666668,1275580.0843940526,233032.39624548872,-98576.44196279749
2025-07-02 05:07:05.993,3382291.666666667,,5899999.999999999,16599999.999999996,32166666.666666664,2016666.666666667,1275580.079280919,233033.7705784887,-98576.34841598768
2025-07-02 05:07:10.993,2028124.9999999972,,6366666.666666667,200000.0,42566666.666666664,,1275580.074167858,233035.14496465112,-98576.2548648477
2025-07-02 05:07:15.993,1190624.999999999,3016666.666666666,3366666.666666667,3933333.333333332,1900000.0,,1275580.0690553826,233036.51929404767,-98576.1613169036
2025-07-02 05:07:20.993,1273958.3333333302,16666.666666666046,,22199999.999999996,9900000.0,,1275580.0639431146,233037.8936216702,-98576.06776834244
2025-07-02 05:07:25.993,1240624.999999999,150000.0,,9400000.0,14300000.0,5416666.666666667,1275580.0588312412,233039.26794749257,-98575.9742193271
2025-07-02 05:07:30.994,32291.666666665114,,900000.0,1266666.6666666642,2166666.666666668,1950000.000000001,1275580.053719619,233040.64229898056,-98575.88066784892
2025-07-02 05:07:35.994,,,,10600000.0,,,1275580.0486084113,233042.0166211755,-98575.78711767192
2025-07-02 05:07:40.994,636458.3333333321,,,5400000.0,15233333.333333336,,1275580.0434974602,233043.39094156094,-98575.6935669015
2025-07-02 05:07:45.994,740624.9999999972,3416666.666666667,433333.333333333,5133333.333333332,,6816666.666666667,1275580.0383867272,233044.76528736082,-98575.60001371417
2025-07-02 05:07:50.994,782291.666666667,,5033333.333333333,,14833333.333333336,,1275580.0332763793,233046.13963175207,-98575.50645995705
2025-07-02 05:07:55.994,,,,3533333.333333332,,1216666.666666667,1275580.0281662692,233047.51397441298,-98575.41290568176
2025-07-02 05:08:00.994,378124.99999999907,1683333.333333333,,11799999.999999996,3100000.0,16666.666666666977,1275580.023056754,233048.88826017536,-98575.3193545732
2025-07-02 05:08:05.994,244791.66666666698,,,3800000.0,,,1275580.017947186,233050.26262634998,-98575.22579724988
2025-07-02 05:08:10.994,,,766666.666666666,,8033333.333333332,,1275580.0128382375,233051.63693538663,-98575.13224316249
2025-07-02 05:08:15.994,107291.66666666418,,,15933333.333333332,,7416666.666666667,1275580.0077294474,233053.0112417401,-98575.03868847177
2025-07-02 05:08:20.994,1507291.666666666,4549999.999999999,,10066666.666666664,11233333.333333336,6083333.333333333,1275580.0026211492,233054.385546978,-98574.94513326214
2025-07-02 05:08:25.994,215624.9999999972,,2299999.999999999,,10566666.666666664,,1275579.9975128649,233055.7598782693,-98574.85157553945
2025-07-02 05:08:30.994,1178124.9999999972,,,,29500000.0,7416666.666666667,1275579.992405149,233057.13418057637,-98574.75801919284
2025-07-02 05:08:35.994,869791.6666666633,1950000.0,,2600000.0,4166666.666666668,7350000.000000001,1275579.9872977426,233058.50848128396,-98574.66446229164
2025-07-02 05:08:40.994,,216666.66666666605,,,14966666.666666664,,1275579.982190577,233059.88278024577,-98574.57090478553
2025-07-02 05:08:45.994,,2416666.666666666,3099999.999999999,600000.0,,,1275579.9770835757,233061.25713195314,-98574.47734302684
2025-07-02 05:08:50.994,823958.3333333293,,2233333.333333333,,33333.33333333209,3550000.000000001,1275579.9719769873,233062.63145461894,-98574.38378254586
2025-07-02 05:08:55.994,,2816666.666666666,,,,,1275579.9668709133,233064.00572049513,-98574.2902252301
2025-07-02 05:09:00.994,336458.33333333116,,,11000000.0,,750000.0,1275579.96176497,233065.38003958663,-98574.19666365552
2025-07-02 05:09:05.994,,,,,5633333.333333332,8083333.333333333,1275579.9566593545,233066.75432939292,-98574.10310335353
2025-07-02 05:09:10.995,2457291.666666665,,4366666.666666667,17266666.666666668,26033333.333333336,3950000.000000001,1275579.951553914,233068.12867238768,-98574.0095387568
2025-07-02 05:09:15.994,1311458.3333333312,,3899999.999999999,,13633333.333333336,5216666.666666667,1275579.9464492635,233069.50290356332,-98573.91598109616
2025-07-02 05:09:20.995,,,3166666.666666667,3266666.666666664,,,1275579.9413444125,233070.87724295218,-98573.82241536869
2025-07-02 05:09:25.995,736458.3333333312,,4299999.999999999,,15633333.333333336,,1275579.9362401946,233072.2515255298,-98573.72885282646
2025-07-02 05:09:30.995,,2416666.666666666,,2066666.6666666642,,6816666.666666667,1275579.931136109,233073.62583380245,-98573.63528788171
2025-07-02 05:09:35.995,494791.66666666325,,,2066666.6666666642,33333.33333333209,8683333.333333332,1275579.9260326298,233075.0000852876,-98573.5417261172
2025-07-02 05:09:40.995,3107291.666666669,,2166666.666666667,29133333.333333332,10033333.333333336,6883333.333333333,1275579.9209291532,233076.37438997754,-98573.44816000725
2025-07-02 05:09:45.995,,,2633333.333333333,3133333.333333332,,,1275579.915825898,233077.74872031453,-98573.35459147539
2025-07-02 05:09:50.995,1594791.666666667,3616666.666666667,3833333.333333333,4200000.0,16833333.333333336,,1275579.9107233349,233079.12296644173,-98573.26102802402
2025-07-02 05:09:55.995,207291.6666666651,150000.0,2433333.333333333,,14566666.666666664,,1275579.9056208364,233080.49726568692,-98573.1674602289
2025-07-02 05:10:00.995,494791.66666666325,,1566666.666666666,,,1150000.0,1275579.9005187927,233081.87153566332,-98573.07389374654
2025-07-02 05:10:05.995,782291.6666666651,2883333.333333333,6433333.333333333,,,6016666.666666667,1275579.8954169545,233083.2458313447,-98572.98032485106
2025-07-02 05:10:10.995,303125.0,,166666.66666666605,733333.3333333321,,6283333.333333333,1275579.890315633,233084.6200702278,-98572.88675918052
2025-07-02 05:10:15.995,1165624.999999999,,,4333333.333333332,8166666.666666668,4950000.000000001,1275579.8852142454,233085.9943898072,-98572.79318723228
2025-07-02 05:10:20.995,10094791.666666664,8950000.0,20233333.333333332,53133333.33333333,66700000.0,13550000.0,1275579.8801135186,233087.3686525848,-98572.6996185545
2025-07-02 05:10:25.995,44919791.66666667,42683333.333333336,65300000.00000001,268066666.66666666,259233333.3333333,49550000.0,1275579.8750128667,233088.7429410608,-98572.60604738392
2025-07-02 05:10:30.995,62490624.99999998,44950000.0,98966666.66666666,371800000.0,324833333.3333333,65749999.99999999,1275579.869912829,233090.1171727358,-98572.51247943955
2025-07-02 05:10:35.995,48782291.66666667,13750000.0,65633333.333333336,361933333.3333333,256966666.6666667,51483333.33333333,1275579.8648128714,233091.49145762497,-98572.41890713247
2025-07-02 05:10:40.995,19865624.999999993,1616666.666666666,17166666.666666664,115799999.99999999,137366666.66666666,30216666.666666668,1275579.8597132766,233092.86574069297,-98572.32533435989
2025-07-02 05:10:45.995,5882291.666666665,,16033333.333333332,41933333.33333333,23900000.0,9216666.666666668,1275579.8546139551,233094.24002194527,-98572.2317609525
2025-07-02 05:10:50.995,182291.6666666651,1283333.333333333,,,4700000.0,4416666.666666667,1275579.8495150316,233095.61427392933,-98572.13818888756
2025-07-02 05:10:55.995,1844791.6666666633,,,18066666.666666668,6033333.333333332,11616666.666666668,1275579.8444164905,233096.98852408893,-98572.04461623554
2025-07-02 05:11:00.996,2336458.333333331,,,3666666.666666664,30700000.0,14150000.0,1275579.8393181136,233098.3627999574,-98571.9510411924
2025-07-02 05:11:05.996,9044791.666666664,,,66200000.0,54700000.0,18416666.666666668,1275579.8342201086,233099.73704653973,-98571.8574673931
2025-07-02 05:11:10.996,8111458.333333331,,5033333.333333333,46200000.0,50700000.0,20883333.333333336,1275579.8291225685,233101.11129130545,-98571.76389312203
2025-07-02 05:11:15.996,2582291.666666665,,3699999.999999999,21399999.999999996,12700000.0,6616666.666666667,1275579.8240251916,233102.4855342787,-98571.67031817627
2025-07-02 05:11:20.996,2644791.666666665,,166666.66666666605,17133333.333333332,24833333.333333336,4616666.666666667,1275579.8189280117,233103.85983040926,-98571.57673900726
2025-07-02 05:11:25.996,998958.3333333312,,,,13500000.0,2616666.666666667,1275579.813831547,233105.23401481198,-98571.48316678614
2025-07-02 05:11:30.996,2923958.333333335,,4033333.333333333,19533333.333333332,27900000.0,,1275579.8087349785,233106.60830734033,-98571.3895864386
2025-07-02 05:11:35.996,,3083333.333333333,1833333.333333333,,4566666.666666668,3416666.666666667,1275579.8036387973,233107.98257061208,-98571.2960074076
2025-07-02 05:11:40.996,3124.999999997206,,1566666.666666666,,13900000.0,,1275579.7985430616,233109.35680457647,-98571.20242974255
2025-07-02 05:11:45.996,,,,,1900000.0,,1275579.7934476545,233110.73103674155,-98571.10885147366
2025-07-02 05:11:50.996,,,1566666.666666666,,,5883333.333333333,1275579.7883524732,233112.10529457807,-98571.01527081023
2025-07-02 05:11:55.996,1565624.9999999981,,,6333333.333333332,13766666.666666664,2683333.333333333,1275579.783257639,233113.4795506306,-98570.921689582
2025-07-02 05:12:00.996,136458.33333333023,,,,13500000.0,83333.33333333395,1275579.778163167,233114.85377739865,-98570.82810961746
2025-07-02 05:12:05.996,,1283333.333333333,3233333.333333333,,,2816666.666666667,1275579.7730689894,233116.2280023619,-98570.7345291244
2025-07-02 05:12:10.996,244791.66666666418,1616666.666666666,,,9633333.333333336,,1275579.7679751462,233117.60222553962,-98570.6409480939
2025-07-02 05:12:15.996,290624.9999999963,,4566666.666666667,18599999.999999996,,,1275579.7628814825,233118.9764743898,-98570.54736455146
2025-07-02 05:12:20.996,544791.666666666,1550000.0,1900000.0,,5766666.666666668,1483333.333333334,1275579.7577883792,233120.3506939423,-98570.45378241531
2025-07-02 05:12:25.996,,283333.333333333,833333.333333333,3266666.666666664,,,1275579.7526953272,233121.72493920565,-98570.36019777413
2025-07-02 05:12:30.996,773958.333333334,416666.66666666605,,66666.66666666418,5366666.666666668,4283333.333333333,1275579.747602704,233123.09918259995,-98570.26661262265
2025-07-02 05:12:35.996,,1816666.666666666,2299999.999999999,,,150000.0,1275579.7425104834,233124.47339675756,-98570.17302876047
2025-07-02 05:12:40.996,757291.6666666651,,4033333.333333333,16066666.666666668,166666.6666666679,,1275579.737418463,233125.847636595,-98570.07944249193
2025-07-02 05:12:45.996,840624.9999999981,7549999.999999999,6299999.999999999,28466666.666666668,,,1275579.7323269332,233127.2218196871,-98569.9858593698
2025-07-02 05:12:50.996,,,,16466666.666666668,,,1275579.7272354728,233128.5960559319,-98569.89227189217
2025-07-02 05:12:55.996,,,,,8566666.666666668,4616666.666666667,1275579.722144447,233129.97029034293,-98569.7986839313
2025-07-02 05:13:00.997,,,,,1366666.666666668,5950000.000000001,1275579.7170536653,233131.3445229962,-98569.7050954249
2025-07-02 05:13:05.996,582291.6666666642,2750000.0,,3133333.333333332,4300000.0,,1275579.7119634715,233132.71869886745,-98569.6115100527
2025-07-02 05:13:10.997,794791.6666666651,,2899999.999999999,,16033333.333333336,950000.0,1275579.7068733447,233134.09292788818,-98569.5179204052
2025-07-02 05:13:15.997,61458.33333333302,,500000.0,,,83333.33333333395,1275579.7017836126,233135.4671276257,-98569.42433201923
2025-07-02 05:13:20.997,144791.6666666651,3883333.333333333,833333.333333333,,8300000.0,2216666.666666667,1275579.6966941913,233136.84132559726,-98569.33074308455
2025-07-02 05:13:25.997,1011458.333333333,,5499999.999999999,,6433333.333333332,5083333.333333333,1275579.6916048983,233138.21557671504,-98569.23714988405
2025-07-02 05:13:30.997,1115625.0,4949999.999999999,10366666.666666668,,9366666.666666668,3283333.333333333,1275579.6865161886,233139.5897710627,-98569.1435598316
2025-07-02 05:13:35.997,,,,,33333.33333333209,,1275579.6814276385,233140.963991083,-98569.04996738816
2025-07-02 05:13:40.997,,,6833333.333333333,,,,1275579.676339645,233142.3381543227,-98568.95637807419
2025-07-02 05:13:45.997,215625.0,,,7000000.0,4966666.666666668,,1275579.6712517007,233143.71237047316,-98568.86278450326
2025-07-02 05:13:50.997,,,,,1500000.0,,1275579.6661642028,233145.08655770952,-98568.76919222856
2025-07-02 05:13:55.997,,,,,566666.6666666679,283333.33333333395,1275579.6610767671,233146.4607981554,-98568.67559561838
2025-07-02 05:14:00.997,,,2099999.999999999,,,1683333.333333333,1275579.6559900688,233147.8349542574,-98568.58200410387
