Time,proton_density,proton_bulk_speed,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,proton_xvelocity,proton_yvelocity,proton_zvelocity,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-02 03:54:25.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.096605599315659,-9.107837432796117,1275584.6571037562,231834.65861982512,-98657.70879459678
2025-07-02 03:54:30.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.141746287321304,-0.5207985782543147,1275584.6517182682,231836.03457366975,-98657.61573292385
2025-07-02 03:54:35.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.794787327022874,-2.8836101482743004,1275584.6463332374,231837.41049792027,-98657.52267264447
2025-07-02 03:54:40.955,4.483405821065424,409.7841607547566,39.31655357042322,0.02168018494010803,406.1463015870244,24.00165173230761,-409.7841607547566,-10.299032491030083,-1.6964229072459105,1275584.6409486474,231838.786364972,-98657.42961545044
2025-07-02 03:54:45.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.248162248759392,-7.820971778041624,1275584.6355642134,231840.16228441385,-98657.33655400871
2025-07-02 03:54:50.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.047250439603914,-1.9326077185766053,1275584.630180134,231841.5381752413,-98657.2434938419
2025-07-02 03:54:55.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.449947674661829,-3.791723011509994,1275584.6247964983,231842.91406457903,-98657.15043317486
2025-07-02 03:55:00.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.68657662778071,-5.691619055472124,1275584.6194129728,231844.28997999037,-98657.05737001967
2025-07-02 03:55:05.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.3032956093706645,-0.6625186672667382,1275584.614029789,231845.66589379392,-98656.9643063221
2025-07-02 03:55:10.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.935283049498572,-4.180406934926232,1275584.6086470243,231847.0417783281,-98656.8712439363
2025-07-02 03:55:15.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.857053675576608,-4.314602343452769,1275584.6032645958,231848.41766066113,-98656.77818100259
2025-07-02 03:55:20.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.614957499866243,-8.562190354266107,1275584.5978822317,231849.7935689344,-98656.68511560821
2025-07-02 03:55:25.955,4.149266691809696,408.34133240408846,42.07517157014756,0.021312702716441354,405.4681016739355,26.476570668431304,-408.34133240408846,-11.700566988281473,-2.811932519973041,1275584.5925004303,231851.16944791036,-98656.59205158474
2025-07-02 03:55:30.955,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.083218829148251,-4.24962352595734,1275584.5871187677,231852.54535261844,-98656.49898509507
2025-07-02 03:55:35.955,4.188264920101805,408.68134517712997,42.06402593185684,0.022003028170028915,406.93612691381526,25.942814047371797,-408.68134517712997,-8.861657998678929,-3.3409322233034047,1275584.5817375642,231853.92122802703,-98656.40591988794
2025-07-02 03:55:40.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.488529071711632,-5.8700083652174655,1275584.5763564066,231855.29712918415,-98656.31285220647
2025-07-02 03:55:45.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.83454153772518,-0.713019921988149,1275584.570975923,231856.6730009619,-98656.2197859619
2025-07-02 03:55:50.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.105151375828669,-2.2386632027497484,1275584.565595565,231858.0488709964,-98656.12671908515
2025-07-02 03:55:55.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.245413360340443,-3.3654094430361425,1275584.5602154555,231859.42476672042,-98656.03364977596
2025-07-02 03:56:00.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.9336264621833763,-3.687446810368769,1275584.5548357638,231860.80063315632,-98655.94058177172
2025-07-02 03:56:05.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.3686999215227615,-4.534666374385466,1275584.5494563382,231862.17652530884,-98655.8475113808
2025-07-02 03:56:10.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.9333842279337,-6.0514125099484914,1275584.544077212,231863.55238814908,-98655.75444225431
2025-07-02 03:56:15.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.404915625550323,-4.842223902799276,1275584.5386983124,231864.92827672817,-98655.66137069033
2025-07-02 03:56:20.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.5530407581238,-3.44178193790696,1275584.5333197997,231866.3041359868,-98655.56830041273
2025-07-02 03:56:25.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.58811919328457,-4.166536531762553,1275584.5279416565,231867.67999343204,-98655.47522959573
2025-07-02 03:56:30.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.636788257496214,-4.287400131137616,1275584.5225638729,231869.05584908088,-98655.38215826679
2025-07-02 03:56:35.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.713533031767106,-4.063012512716668,1275584.5171860934,231870.431757969,-98655.2890825923
2025-07-02 03:56:40.956,4.391602648349807,409.7314069631465,40.79051043480446,0.02148083607004619,405.39004120186684,25.48896242944692,-409.7314069631465,-9.997201508356866,0.10539690877465802,1275584.5118087702,231871.8076375565,-98655.19600822753
2025-07-02 03:56:45.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.909840773058036,-6.975991089065396,1275584.5064319593,231873.18346031944,-98655.1029370284
2025-07-02 03:56:50.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.049536353875659,-1.5684634819618566,1275584.5010552537,231874.5593363096,-98655.009861572
2025-07-02 03:56:55.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.183655675256205,-6.578935054891417,1275584.4956789433,231875.93518299639,-98654.91678738798
2025-07-02 03:57:00.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.281564877731526,-6.922229398969556,1275584.490302952,231877.3110278979,-98654.8237126412
2025-07-02 03:57:05.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.492183488144164,-2.90359233552865,1275584.48492724,231878.68687100208,-98654.7306373404
2025-07-02 03:57:10.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.388417313248745,-5.115756313064068,1275584.479551695,231880.06276733018,-98654.63755779195
2025-07-02 03:57:15.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.82518981676975,-2.0380683140879228,1275584.4741765969,231881.43860685284,-98654.54448133963
2025-07-02 03:57:20.956,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.065650637314036,-4.458059964215671,1275584.4688018663,231882.8144445549,-98654.4514043479
2025-07-02 03:57:25.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.942782761306681,-1.7352182807582466,1275584.4634273122,231884.19030799766,-98654.35832496185
2025-07-02 03:57:30.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.934646707418295,-4.015876446386784,1275584.4580531244,231885.56614213114,-98654.2652468363
2025-07-02 03:57:35.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.603305724954438,3.019431038510284,1275584.4526793654,231886.94197444417,-98654.1721681814
2025-07-02 03:57:40.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.076900339630761,-8.054839752329684,1275584.4473056556,231888.31783250955,-98654.07908705244
2025-07-02 03:57:45.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.565430438714671,-1.8535660711676627,1275584.4419323902,231889.69368875196,-98653.9860054332
2025-07-02 03:57:50.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.59653357050746,-8.542988567728969,1275584.4365594876,231891.06951570057,-98653.89292508847
2025-07-02 03:57:55.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.221594310392142,-2.1953115078906436,1275584.4311869405,231892.44534084958,-98653.79984416533
2025-07-02 03:58:00.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.910968292063437,-3.8549166070744008,1275584.4258145713,231893.82119168068,-98653.70676087297
2025-07-02 03:58:05.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.039086988702628,-6.2622603174835305,1275584.420442557,231895.19701324013,-98653.6136788294
2025-07-02 03:58:10.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.323786009727662,-5.420055411701014,1275584.415070697,231896.57288804883,-98653.5205925061
2025-07-02 03:58:15.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.629745405607665,-9.243709342278564,1275584.409699419,231897.9486784967,-98653.42751118395
2025-07-02 03:58:20.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.458817979880017,-8.885906162076182,1275584.404328239,231899.32452219242,-98653.33442555874
2025-07-02 03:58:25.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.003988851456057,-4.590162775203446,1275584.3989575405,231900.7003365656,-98653.24134130107
2025-07-02 03:58:30.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.5549319886169,-3.8833929588077964,1275584.393587063,231902.07614915958,-98653.14825647895
2025-07-02 03:58:35.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.831587438742993,-4.803219990568543,1275584.3882169765,231903.451959944,-98653.05517106975
2025-07-02 03:58:40.957,4.4810484332084,410.13680389081145,40.20626695998957,0.019805907161794794,405.99889140218124,25.517184999814425,-410.13680389081145,-12.22367680122661,1.9571284424015118,1275584.3828469408,231904.82782397757,-98652.9620813934
2025-07-02 03:58:45.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.830528861900071,-7.7853026757788655,1275584.3774773371,231906.20365868215,-98652.86899296712
2025-07-02 03:58:50.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.220842052706637,0.190390436224547,1275584.3721082741,231907.57943656747,-98652.77590778493
2025-07-02 03:58:55.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.841932309619473,-1.2134267629122704,1275584.3667392395,231908.95526769865,-98652.68281823659
2025-07-02 03:59:00.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.747870714677802,-5.991570383906122,1275584.36137069,231910.33106950246,-98652.58973004209
2025-07-02 03:59:05.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.321210098940284,-1.050756893626584,1275584.3560024635,231911.706869528,-98652.49664127792
2025-07-02 03:59:10.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.457586406559159,-4.753288273250519,1275584.3506344333,231913.0826677598,-98652.40355192416
2025-07-02 03:59:15.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.429177500838733,-0.4979102618742246,1275584.3452666127,231914.4585191803,-98652.3104583465
2025-07-02 03:59:20.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.147623880213693,0.0647213135753546,1275584.3398992491,231915.8343138175,-98652.21736786503
2025-07-02 03:59:25.957,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.9721694436599577,-2.5795562522887607,1275584.3345322032,231917.21010666207,-98652.12427682069
2025-07-02 03:59:30.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.323317224027292,-4.136791343748897,1275584.3291654214,231918.58592523198,-98652.03118340333
2025-07-02 03:59:35.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.869970842664557,-3.167795603122613,1275584.3237989896,231919.96171446482,-98651.93809126748
2025-07-02 03:59:40.958,4.455154822950891,409.71335075639314,40.20655014751686,0.020074953386454444,407.66051657419274,24.260292170602042,-409.71335075639314,-10.106040737771202,-3.551044845021096,1275584.3184327108,231921.33755695555,-98651.84499486513
2025-07-02 03:59:45.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.637525511627089,-0.18159203276910318,1275584.313067083,231922.71328756333,-98651.7519052999
2025-07-02 03:59:50.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.996250990373625,-2.436150546191236,1275584.3077013833,231924.0891264714,-98651.65880774835
2025-07-02 03:59:55.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.985215160290764,-3.3918959116739202,1275584.3023361678,231925.464908551,-98651.5657133371
2025-07-02 04:00:00.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.436638513135541,-4.816106806468781,1275584.2969713707,231926.84068881627,-98651.47261842375
2025-07-02 04:00:05.958,4.600020958488278,408.4806155038956,39.43714607003554,0.020016283803872107,405.62263945484955,24.946967312072395,-408.4806155038956,-7.861447935873763,-1.1570597549225994,1275584.2916067378,231928.2164947985,-98651.37952106318
2025-07-02 04:00:10.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.601275913817759,4.375293530181814,1275584.2862423684,231929.59229897906,-98651.28642310918
2025-07-02 04:00:15.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.71102291309316,-4.451100706872872,1275584.2808782486,231930.96810111048,-98651.19332463981
2025-07-02 04:00:20.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.901118184195397,-8.436067998537204,1275584.2755148117,231932.34384677134,-98651.10022930382
2025-07-02 04:00:25.958,4.576804095929694,408.6781510141156,38.6843555284104,0.02207020748575141,404.0469896946234,23.71160844968397,-408.6781510141156,-9.09600935504659,-4.4650704390835045,1275584.2701513804,231933.71964573956,-98651.00712968322
2025-07-02 04:00:30.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.250768432302252,-0.6709514015262741,1275584.2647883138,231935.09541530337,-98650.91403135599
2025-07-02 04:00:35.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.817352729306336,-3.0329164004127662,1275584.25942564,231936.4711828076,-98650.82093248557
2025-07-02 04:00:40.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.673205575174144,-2.9102363986234323,1275584.2540632207,231937.84694817482,-98650.72783305234
2025-07-02 04:00:45.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.39464815122885,0.9884699693659726,1275584.2487009116,231939.2227658349,-98650.6347293118
2025-07-02 04:00:50.958,4.575981994971827,408.9732678403963,39.25456286368761,0.023756044926766542,403.4793689420702,31.448160322579355,-408.9732678403963,-14.548554615449603,-3.191646840540571,1275584.2433390527,231940.59855492355,-98650.54162690876
2025-07-02 04:00:55.958,4.539181274236376,408.2411352139531,39.754855295174494,0.021465091584816527,403.8030644020697,25.29209683623505,-408.2411352139531,-6.346744528529115,-3.016429036283064,1275584.2379777294,231941.97428751845,-98650.44852765981
2025-07-02 04:01:00.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.775607168716725,-5.647186440676791,1275584.2326164085,231943.3500736865,-98650.35542409593
2025-07-02 04:01:05.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.195841245667644,-2.764078329102581,1275584.2272556229,231944.7258307337,-98650.26232185174
2025-07-02 04:01:10.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.82910297920764,-7.282542594495865,1275584.2218949548,231946.10161353694,-98650.16921720986
2025-07-02 04:01:15.958,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.141085649331188,0.2666914212496394,1275584.2165348115,231947.47733914052,-98650.07611568226
2025-07-02 04:01:20.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.474351103673172,-2.1199746196872127,1275584.2111746985,231948.85314570402,-98649.98300802457
2025-07-02 04:01:25.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.4716319690067294,1.2125856256972156,1275584.2058150622,231950.22889545138,-98649.88990352082
2025-07-02 04:01:30.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.417312870940933,-5.1084271832799075,1275584.200455785,231951.60464339855,-98649.79679850506
2025-07-02 04:01:35.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.580341190535307,-3.222119393092136,1275584.1950966974,231952.9804170777,-98649.70369099412
2025-07-02 04:01:40.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.167220491320194,0.1817957093680036,1275584.1897380066,231954.3561614639,-98649.61058482213
2025-07-02 04:01:45.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.70637781710429,-4.628401620555394,1275584.1843793886,231955.7319590305,-98649.51747436717
2025-07-02 04:01:50.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.201544825998589,1.2491526841685214,1275584.1790216165,231957.10764477967,-98649.42437081301
2025-07-02 04:01:55.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.300500428997438,-3.433144496481134,1275584.1736635868,231958.48343878103,-98649.33125919505
2025-07-02 04:02:00.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.150671706446062,-1.9815142262304448,1275584.168306148,231959.8591759587,-98649.23815079196
2025-07-02 04:02:05.959,4.431043781160465,409.7353780984768,39.569483492055575,0.024791508953926303,407.6865268164965,32.73334648356184,-409.7353780984768,-8.940146128148037,-8.39062329054304,1275584.1629490592,231961.234911357,-98649.14504183095
2025-07-02 04:02:10.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.117439561631933,-3.4547546531363977,1275584.157592206,231962.61064495848,-98649.05193226464
2025-07-02 04:02:15.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.6193600443631055,-2.6429570380212652,1275584.1522355815,231963.98640430585,-98648.95882029517
2025-07-02 04:02:20.959,4.552970401116337,410.4623827844935,39.66587901092883,0.024051253382819646,404.67142787872444,32.47989092937442,-410.4623827844935,-7.537252918432905,-2.950981607992894,1275584.1468792292,231965.36218930228,-98648.86570593715
2025-07-02 04:02:25.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.219010569224118,-1.5270209943140287,1275584.1415233829,231966.73789001876,-98648.77259655879
2025-07-02 04:02:30.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.071826451769454,-5.7937723435937585,1275584.1361676622,231968.1136439388,-98648.67948288872
2025-07-02 04:02:35.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.804248497488302,-3.1895914996482944,1275584.1308123993,231969.48936856983,-98648.5863705675
2025-07-02 04:02:40.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.457654300608702,-2.4205537021825734,1275584.1254574019,231970.86509139504,-98648.49325764633
2025-07-02 04:02:45.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.64625894258372,-2.709753841500536,1275584.1201028333,231972.24081240012,-98648.40014419606
2025-07-02 04:02:50.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.526094192785145,-2.4491202765680384,1275584.114748222,231973.61658668082,-98648.30702641688
2025-07-02 04:02:55.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.57895303256636,0.37954279250099177,1275584.1093940225,231974.99233165797,-98648.21390993608
2025-07-02 04:03:00.959,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.489770375565485,1.1191174011071894,1275584.1040404341,231976.36801977156,-98648.12079665455
2025-07-02 04:03:05.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.31475205370974,-3.421774167858395,1275584.0986869452,231977.7437611426,-98648.02767909021
2025-07-02 04:03:10.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.902517953796348,-0.9024331395594416,1275584.093333756,231979.11947319246,-98647.9345627696
2025-07-02 04:03:15.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.279854666663049,-7.604480830513452,1275584.087980766,231980.49523848234,-98647.84144223406
2025-07-02 04:03:20.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.4442254365689,-1.9644151196304946,1275584.082628488,231981.8708919093,-98647.74832852464
2025-07-02 04:03:25.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.413748340364172,-4.0080127164024475,1275584.0772760757,231983.24665360933,-98647.6552068395
2025-07-02 04:03:30.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-4.115505380864505,-1.6980347237679965,1275584.071924201,231984.622358489,-98647.56208831159
2025-07-02 04:03:35.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.23459641932115,-2.141218438903408,1275584.0665726846,231985.99806154997,-98647.46896926506
2025-07-02 04:03:40.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.934048018261628,0.187176515812169,1275584.061221275,231987.37379032592,-98647.37584773358
2025-07-02 04:03:45.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.686584922844617,-2.6379761165813633,1275584.0558703672,231988.74948981433,-98647.28272754926
2025-07-02 04:03:50.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.149107742701744,1.7105530221493552,1275584.0505194606,231990.12524254055,-98647.18960300047
2025-07-02 04:03:55.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.440280640931661,-3.8118881194914067,1275584.045169246,231991.50091091654,-98647.09648354637
2025-07-02 04:04:00.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.703847267469648,1.6920420899430724,1275584.0398191558,231992.87663252346,-98647.0033598211
2025-07-02 04:04:05.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.95540252758746,-3.1943037333260236,1275584.0344693994,231994.25232483319,-98646.91023734474
2025-07-02 04:04:10.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.54401713803746,2.494724145942051,1275584.0291199854,231995.62801535352,-98646.81711432419
2025-07-02 04:04:15.960,4.7004136751699805,409.25407585818056,37.930708338534785,0.026041851625610006,407.14867393571416,32.26108512810109,-409.25407585818056,-6.666254596362151,0.6880424772885405,1275584.0237708841,231997.00370405955,-98646.72399074066
2025-07-02 04:04:20.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.604154152876028,-1.878112743421589,1275584.018422057,231998.37941848673,-98646.63086477073
2025-07-02 04:04:25.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.38512201591702,-3.375562324853597,1275584.0130733913,231999.75515860424,-98646.53773633257
2025-07-02 04:04:30.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.935176074201266,-2.2724713779195227,1275584.0077253685,232001.1308144368,-98646.44461294706
2025-07-02 04:04:35.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.819274732457366,-3.728039846424231,1275584.0023774342,232002.5065234464,-98646.35148530354
2025-07-02 04:04:40.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.95297889514201,0.6147204322211337,1275583.9970297932,232003.8822031868,-98646.25835888565
2025-07-02 04:04:45.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.709408018441366,-3.1707844727606656,1275583.9916825145,232005.2579086837,-98646.1652300707
2025-07-02 04:04:50.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.984597417136847,-2.276429554004764,1275583.9863356946,232006.633557279,-98646.07210442837
2025-07-02 04:04:55.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.505835895745285,-4.587324269961712,1275583.9809890059,232008.00925917274,-98645.97897450306
2025-07-02 04:05:00.960,5.4006684061038905,410.9982511286907,35.049168056931435,0.02795280964364028,405.87528233946847,22.022254670265472,-410.9982511286907,-14.05319160294465,-6.572102616093389,1275583.9756425482,232009.38495922132,-98645.88584399124
2025-07-02 04:05:05.960,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.046892345547342,-1.8196677184038634,1275583.9702965617,232010.76062997634,-98645.79271481471
2025-07-02 04:05:10.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.032887117531949,-2.842858414394037,1275583.9649508016,232012.13632644602,-98645.69958320743
2025-07-02 04:05:15.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.901751270083608,-2.0339351772362306,1275583.9596054535,232013.5119936081,-98645.60645289166
2025-07-02 04:05:20.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-11.138799439696477,0.5509527877446203,1275583.9542601502,232014.8877140273,-98645.51331827586
2025-07-02 04:05:25.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.4459435799534,-0.3900496488601135,1275583.9489156331,232016.2633225537,-98645.42019058828
2025-07-02 04:05:30.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-5.789007555967046,-0.2416386240745183,1275583.9435709359,232017.6390393743,-98645.32705482806
2025-07-02 04:05:35.961,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-14.898409863594473,-1.44147726823374,1275583.9382267816,232019.01469936923,-98645.23392227793
